Geneid	Neg1	Neg2	Neg3	Pos1	Pos2	Pos3
IFNA20P	2	1	1	2	1	1
KLHL9	763	605	662	1019	679	681
IFNA6	0	0	0	0	0	0
IFNA13	0	0	0	0	0	0
IFNA2	0	0	0	0	0	0
RP11-354P17.15	0	0	1	0	0	1
IFNA11P	1	0	0	0	0	0
IFNA12P	0	0	0	0	0	0
IFNA8	0	0	0	0	0	0
IFNA1	0	0	0	0	0	0
IFNWP2	0	0	0	0	0	0
IFNWP19	0	0	1	0	0	0
MIR31HG	1	0	0	0	1	0
IFNE	0	0	0	0	0	0
MIR31	0	0	0	0	0	0
RP11-344A7.1	0	0	0	0	1	1
KHSRPP1	1	0	0	0	0	0
RN7SL151P	0	1	0	0	0	1
MTAP	2754	2017	2085	2652	1857	1400
RP11-145E5.5	0	0	0	0	0	0
TUBB8P1	2	6	1	2	4	6
RP11-70L8.4	18	14	20	9	8	13
RP11-70L8.5	65	35	35	53	39	34
ERVFRD-3	0	0	0	0	0	2
CDKN2A-AS1	0	0	0	0	0	0
CDKN2A	1	4	5	7	21	23
CDKN2B-AS1	10	13	34	204	340	341
RP11-149I2.4	0	0	0	0	0	0
CDKN2B	7	15	25	53	57	66
UBA52P6	2	3	7	8	10	4
CDKN2B-AS_3	0	0	0	0	0	0
CDKN2B-AS	0	0	0	0	0	0
RP11-408N14.1	0	0	0	0	0	4
DMRTA1	199	73	177	52	30	59
LINC01239	1	0	1	0	2	2
CLIC4P1	2	2	4	4	1	3
RP11-370B11.3	0	0	0	0	0	0
SUMO2P2	0	0	0	0	0	0
RP11-315I14.2	0	0	0	0	1	0
NOP56P2	0	1	0	1	0	1
ELAVL2	66	40	37	33	22	43
RP11-321L2.1	0	2	1	1	0	2
RP11-321L2.2	0	0	0	0	0	0
RP11-321L2.3	0	0	0	0	0	0
IZUMO3	0	0	0	0	0	0
RP11-20A20.2	0	0	0	0	0	0
AL157830.1	0	0	0	0	0	0
RMRPP5	0	0	0	0	0	0
RN7SKP120	0	0	0	0	0	0
TUSC1	51	41	46	82	19	51
LINC01241	3	0	0	0	0	0
FAM71BP1	0	0	0	0	0	0
RP11-80I3.1	0	1	0	2	0	0
AL356791.1	0	0	0	0	0	0
AL442639.1	0	0	0	0	0	0
RP11-5P15.1	0	0	0	0	0	0
RP11-18A15.1	1	0	1	0	0	0
RP11-337A23.6	0	0	2	0	1	0
CAAP1	658	431	668	679	322	387
RP11-337A23.5	3	6	5	5	8	3
RN7SL100P	0	0	0	0	0	0
PLAA	2422	1986	1752	2945	1864	1718
IFT74	1106	1262	1291	1513	1160	1119
IFT74-AS1	5	3	1	6	6	1
LRRC19	14	12	19	17	8	5
RP11-56F10.3	0	0	1	0	1	1
TEK	425	659	650	5042	4202	3546
RNA5SP280	0	0	1	1	1	0
RP11-179D22.1	0	0	0	0	1	2
LINC00032	1	1	1	1	2	0
EQTN	0	0	2	2	0	2
MOB3B	463	376	396	377	386	268
RP11-298E2.2	3	3	2	2	0	0
IFNK	1	0	0	0	0	0
C9orf72	1496	1543	1640	1811	1645	1657
CTAGE12P	0	0	2	1	1	3
RP11-575I8.1	1	0	0	1	2	0
RP11-438B23.2	0	0	3	0	4	10
LINGO2	2	6	13	14	42	32
RP11-20P5.2	0	0	0	0	0	0
KCTD10P1	0	0	0	0	1	0
MIR876	0	0	0	0	0	0
MIR873	0	0	0	0	0	0
RP11-373A6.1	0	2	0	1	0	2
RP11-275A14.1	6	8	9	2	11	4
RP11-48L13.1	0	0	0	0	0	0
ME2P1	0	0	0	1	0	0
LINC01242	0	0	0	0	0	0
SLC4A1APP1	3	2	6	6	3	11
C2orf27AP2	0	0	0	0	0	0
RBMXP2	69	97	81	95	46	91
AL590726.2	0	0	0	0	0	0
KRT18P66	0	0	0	0	0	0
AL590726.1	0	0	0	0	0	0
KRT18P36	0	0	1	0	0	0
RPS26P2	16	47	32	24	14	59
FTLP4	0	0	0	0	0	0
HSPA8P17	0	0	0	0	0	0
RP11-572H4.1	0	0	0	0	0	0
SLC25A6P2	4	14	3	7	8	6
AL353783.1	0	1	1	0	0	0
LINC01243	0	0	0	0	0	0
RP11-291J9.1	0	0	0	0	0	1
RP11-291J9.2	0	0	0	0	0	0
HMGB3P23	0	0	0	0	1	0
RNA5SP281	0	0	0	0	0	0
SLC25A5P8	5	4	6	6	4	4
ACO1	2620	2904	2207	2913	2206	2249
DDX58	1524	988	893	693	480	658
TOPORS	2634	2223	2231	2640	1839	1674
TOPORS-AS1	96	128	122	132	76	130
NDUFB6	4454	4186	4801	6116	3924	3475
DFFBP1	3	1	0	0	2	3
GVQW1	13	15	7	26	16	16
TAF1L	3	1	1	1	0	1
RP11-555J4.4	0	0	0	0	0	0
RP11-555J4.3	0	0	0	0	0	0
SNRPCP1	0	1	0	0	0	0
RP11-462B18.1	0	0	0	0	0	0
AL157884.1	0	0	0	0	0	0
TMEM215	35	31	29	44	60	32
RP11-462B18.3	1	0	1	1	1	0
RP11-462B18.2	4	0	0	1	1	1
BOLA3P4	2	1	0	0	1	0
ASS1P12	8	9	12	17	18	5
APTX	2255	2367	1972	2326	2420	1763
TCEA1P4	10	4	6	4	7	9
LAGE3P1	8	13	4	0	8	5
DNAJA1	42939	42945	33103	52059	45038	29953
SMU1	8671	9333	8416	9853	9717	7462
AL162590.1	0	0	0	0	0	0
B4GALT1	3728	4650	3394	5382	6397	4918
B4GALT1-AS1	11	10	14	27	23	11
RNU4ATAC15P	0	0	0	0	0	0
SPINK4	7	6	4	19	8	4
BAG1	515	518	368	550	418	357
CHMP5	4388	4153	4741	5768	4913	3754
NFX1	2369	2274	1732	2404	2362	1760
AQP7	0	0	1	0	0	0
RP11-311H10.4	0	0	0	0	0	0
AQP3	110	101	71	73	87	77
RP11-311H10.7	0	0	1	0	0	0
NOL6	1422	1285	882	1420	1507	811
MIR6851	0	0	0	0	0	1
SUGT1P	9	3	13	5	10	5
RP11-255A11.2	0	0	0	0	0	0
ANKRD18B	44	34	51	24	29	53
RP11-255A11.4	0	0	0	0	0	0
SNX18P7	1	1	1	0	1	2
CYP4F26P	3	5	2	0	3	2
PRSS3P4	0	1	0	0	0	0
TRBV20OR9-2	0	0	0	3	2	1
ANXA2P2	149	251	185	255	270	358
TRBV21OR9-2	0	0	0	0	0	0
TRBV22OR9-2	0	0	0	0	0	0
TRBV23OR9-2	0	0	0	0	0	0
TRBV24OR9-2	0	0	0	0	0	3
TRBV25OR9-2	0	0	1	0	0	0
PTENP1	2	14	4	7	3	8
PTENP1-AS	11	13	9	7	10	11
TRBV26OR9-2	1	4	1	1	0	1
RP11-384P7.7	60	61	41	73	115	76
RP11-384P7.5	0	0	0	0	0	0
LINC01251	1	2	1	1	0	2
PRSS3	0	0	1	2	0	0
UBE2R2-AS1	4	1	1	2	3	4
TRBV29OR9-2	0	0	1	0	0	0
UBE2R2	1482	2029	1547	1885	1842	1723
RNU4ATAC11P	0	0	2	0	2	0
UBAP2	3265	3356	2480	2845	3244	2431
SNORD121B	1	0	0	0	0	0
SNORD121A	1	1	1	0	0	1
OSTCP8	10	10	2	9	2	7
RN7SKP114	2	2	0	0	3	0
RP11-537H15.3	10	5	4	6	14	16
DCAF12	1181	1099	915	1636	1092	1036
TUBB4BP2	1	1	1	1	1	0
RP11-537H15.4	1	0	0	0	0	0
UBAP1	680	606	606	684	580	583
RP11-571F15.2	16	11	9	6	13	12
AL353662.2	1	1	1	0	0	0
RNA5SP282	2	3	3	4	3	7
RP11-571F15.3	56	102	67	60	56	83
KIF24	272	208	141	251	297	181
RNU2-50P	1	0	0	0	0	1
AL353662.1	0	0	0	0	0	0
SERPINH1P1	7	4	4	6	4	5
NUDT2	405	498	415	566	680	493
KIAA1161	202	119	148	74	86	87
C9orf24	3	7	4	6	3	5
FAM219A	98	87	99	87	149	122
DNAI1	4	8	4	1	3	5
RN7SKP24	0	0	0	0	0	0
ENHO	26	14	20	12	6	5
RP11-296L22.8	0	1	0	0	0	0
RP11-296L22.7	0	0	0	0	1	1
CNTFR	165	116	101	256	121	186
CNTFR-AS1	0	1	0	1	2	1
RPP25L	506	696	526	668	885	600
DCTN3	430	569	447	649	664	595
ARID3C	1	0	1	2	1	0
SIGMAR1	792	843	644	926	1146	623
GALT	392	469	321	408	666	460
RP11-195F19.29	0	0	0	0	0	0
IL11RA	77	87	85	108	146	111
CCL27	0	0	0	0	0	0
RP11-195F19.30	4	0	1	2	3	1
RP11-195F19.5	4	7	1	5	5	0
RP11-195F19.9	22	37	27	32	45	31
CCL19	0	0	0	0	0	0
CCL21	0	0	0	0	0	0
FAM205A	0	0	0	0	0	0
FAM205BP	0	0	0	0	0	0
FAM205C	0	2	3	0	1	3
GLULP4	5	5	1	4	7	8
YWHAZP6	18	27	24	28	13	29
PHF24	7	3	11	12	27	35
DNAJB5-AS1	1	0	0	2	0	2
DNAJB5	211	275	262	361	363	300
RP11-392A14.9	0	4	1	5	8	2
RP11-392A14.8	1	2	1	0	2	0
SYF2P2	0	1	1	0	2	0
RP11-182N22.9	16	11	7	21	26	6
C9orf131	9	3	5	3	16	7
RN7SL338P	0	0	0	0	1	0
VCP	7726	6527	5663	8962	5935	5386
FANCG	624	615	505	591	622	444
PIGO	832	843	698	929	1325	795
RP11-182N22.8	2	2	3	1	1	1
STOML2	6716	7854	6143	8726	8901	6241
FAM214B	217	272	178	329	400	230
RP11-182N22.7	2	5	0	2	1	2
UNC13B	769	646	393	1659	1467	605
RP11-395N21.2	2	0	0	1	3	3
ATP8B5P	8	8	17	12	8	7
ZFAND6P1	0	0	0	0	0	0
RUSC2	57	49	48	85	117	71
RPL36AP33	2	0	4	2	0	0
FAM166B	0	3	8	9	2	6
RP11-156G14.6	6	9	8	7	1	5
TESK1	21	23	17	19	12	10
AL357874.1	0	0	0	0	0	0
CD72	29	17	20	13	16	16
RP11-331F9.3	13	10	14	13	27	18
RP11-331F9.4	1	0	0	0	0	0
SIT1	5	2	3	2	1	2
RMRP	0	8	5	2	3	5
CCDC107	16	8	18	14	10	27
ARHGEF39	496	498	419	516	494	401
RN7SL22P	1	0	0	0	0	0
CA9	10	9	10	5	14	11
TPM2	3833	4780	3747	5345	4681	4238
TLN1	1082	1123	856	1288	1547	1067
MIR6852	0	0	0	0	0	0
CREB3	925	959	799	1047	1262	952
MIR6853	0	0	0	0	0	0
GBA2	565	506	382	539	838	443
RGP1	151	169	123	163	211	138
MSMP	0	0	0	0	0	0
RP11-112J3.15	0	0	0	0	0	0
RP11-112J3.16	12	13	12	1	3	1
NPR2	108	120	93	139	201	85
SPAG8	4	6	10	10	18	14
AL133410.1	0	0	0	0	0	0
HINT2	280	290	302	377	261	338
TMEM8B	23	36	30	44	51	44
FAM221B	1	4	2	1	0	0
LINC00950	9	2	6	0	5	7
OR13E1P	0	0	0	0	0	0
OR13J1	0	0	0	0	0	0
NDUFA5P4	1	0	0	2	0	0
HRCT1	0	0	0	0	0	1
LINC00961	5	2	6	3	6	1
RP11-327L3.3	0	0	0	0	0	0
PGAM1P2	2	0	1	1	0	0
OR2S2	0	0	0	0	0	0
YBX1P10	1	1	5	2	0	2
OR13C6P	0	0	0	0	0	0
OR13C7	0	0	0	0	0	0
OR2S1P	1	0	0	0	0	1
OR2AM1P	0	0	0	0	0	0
RECK	324	455	398	628	412	476
Hammerhead_HH9	0	0	0	0	0	0
GLIPR2	1081	1541	1148	2508	1707	1268
CCIN	8	8	4	8	5	3
CLTA	2285	2506	2001	3076	1792	2338
GNE	665	853	687	736	1038	643
RNU4-53P	0	3	1	0	2	0
HMGB3P24	23	26	23	18	19	17
RNF38	971	867	805	1126	862	692
AL354932.1	0	0	0	0	1	0
MELK	4740	4944	4330	5679	4976	3895
MIR4475	0	0	0	0	0	0
PAX5	6	2	1	13	5	10
RP11-344B23.2	1	0	0	0	0	0
MIR4540	0	0	0	0	0	0
MIR4476	0	0	0	0	0	0
RP11-297B17.3	0	1	0	0	0	0
RP11-297B17.2	2	1	2	2	1	3
LINC01400	0	1	0	0	0	0
RP11-220I1.5	2	1	1	0	1	1
EBLN3	850	727	755	1051	702	646
RP11-220I1.2	0	0	0	0	1	0
ZCCHC7	1554	1574	1918	1945	1628	1551
RP11-220I1.4	4	4	1	1	3	1
AL158155.1	1	0	0	0	0	0
RNU6-677P	0	0	0	0	0	0
RP11-397D12.4	0	0	1	0	4	1
GRHPR	1371	1539	1260	1851	1952	1435
CHCHD4P3	0	0	0	0	0	0
ZBTB5	264	209	192	253	292	199
KCTD9P3	0	0	0	0	1	0
POLR1E	1165	1458	981	1554	1349	1088
RP11-405L18.4	8	9	9	8	4	9
RP11-613M10.6	22	26	12	23	27	12
FBXO10	146	138	111	190	246	139
RP11-613M10.8	0	0	0	0	0	0
TOMM5	728	1369	862	1037	636	1032
RP11-613M10.9	0	2	0	0	1	1
RAB1C	2	3	1	1	1	4
FRMPD1	3	0	1	1	1	0
RN7SKP171	0	0	0	0	0	0
TRMT10B	463	521	428	484	574	511
EXOSC3	1684	1553	1518	1863	888	1257
DCAF10	441	337	400	625	467	399
RP11-3J10.7	4	10	9	11	6	7
PAICSP1	10	19	16	13	12	19
SLC25A51	307	285	266	305	372	275
TMX2P1	29	27	22	31	32	25
SHB	55	40	24	85	56	35
RNU7-124P	1	0	0	0	1	0
AL161448.1	0	0	0	0	0	0
RP11-113O24.3	0	0	0	0	0	0
ALDH1B1	1779	1759	1497	1956	1554	1308
IGFBPL1	19	19	17	9	13	12
ARMC8P1	1	0	0	0	1	0
TCEA1P3	0	0	0	0	0	0
GAS2L1P1	0	0	0	0	0	0
VN1R48P	0	0	0	2	0	0
RP11-392E22.3	0	0	0	0	0	0
FAM220BP	0	0	0	0	0	0
FAM95C	0	1	1	0	1	0
RP11-392E22.9	0	0	1	0	0	0
CYP4F33P	0	0	0	0	0	0
RP11-392E22.10	0	0	0	0	0	0
RP11-392E22.11	0	0	0	0	0	0
RP11-392E22.5	0	0	0	0	0	0
ANKRD18A	25	23	31	6	14	10
SNX18P3	1	2	1	1	0	1
FAM201A	4	2	1	0	1	0
YWHABP1	2	8	2	1	1	4
RNU6-765P	0	0	0	0	0	0
RP11-402N8.1	0	0	0	0	0	0
VN2R3P	0	0	1	0	0	0
CNTNAP3	6	0	8	3	1	6
RBM17P1	0	0	0	0	0	0
RP11-290L7.5	0	0	0	0	0	0
RP11-290L7.3	0	0	0	0	0	0
RN7SL640P	0	0	0	0	0	0
SPATA31A1	0	0	0	0	0	0
RP11-347J14.4	0	0	0	0	0	0
FAM74A1	0	0	0	0	0	0
RP11-347J14.8	0	0	0	0	0	0
RP11-347J14.7	0	1	0	1	0	2
ZNF658B	4	3	3	4	6	2
SKP1P3	0	0	0	0	0	0
FKBP4P2	0	0	0	0	0	0
SDR42E1P1	0	0	0	0	0	0
ATP5A1P8	0	0	0	0	0	0
RAB28P1	0	0	0	0	0	0
RBPJP5	0	0	0	0	0	0
GLIDR	0	0	2	0	0	1
RP11-104G3.2	0	0	0	0	0	0
RP11-204M4.2	8	9	6	7	8	7
RP11-104G3.7	0	0	0	0	0	0
RN7SL763P	0	0	0	0	0	0
RP11-204M4.1	0	0	0	0	0	0
AL772307.1	0	0	0	0	0	0
RP11-216M21.1	1	0	0	1	0	1
C2orf27AP3	0	0	0	0	0	0
RP11-216M21.5	0	0	0	0	0	0
RP11-216M21.4	0	0	0	0	0	0
ANKRD20A2	0	0	0	0	0	0
RNU6-1269P	0	0	0	0	0	0
RP11-146D12.2	3	0	2	0	1	0
RP11-146D12.6	0	0	0	0	0	0
SNX18P8	0	0	0	0	0	0
FAM95B1	0	0	0	0	0	0
RP11-146D12.5	0	0	0	0	0	0
CNN2P2	0	0	0	0	0	0
GXYLT1P3	0	0	0	0	0	0
RP11-341A11.3	0	0	0	0	0	0
AQP7P3	0	0	0	0	0	0
ABC12-47964100C23.1	0	0	0	0	0	0
AC129778.2	1	0	0	1	0	1
BMS1P14	0	0	0	0	0	0
CH17-80A12.1	0	0	0	0	0	0
IGKV1OR9-2	0	0	0	0	0	0
FP325318.1	0	0	0	0	0	0
RP11-318K12.1	0	0	0	0	0	0
RNU6-156P	0	0	0	0	0	0
RP11-318K12.2	0	0	0	0	0	0
RP11-318K12.3	0	2	2	0	2	3
AL353626.1	0	0	0	0	0	0
FP565210.1	0	0	0	0	0	0
AL353763.1	0	0	0	0	0	0
MIR1299	0	0	0	0	0	0
RP11-87H9.2	92	112	113	118	95	137
PGM5P2	2	3	3	7	2	3
RP11-87H9.4	13	11	20	19	17	5
RP11-87H9.5	7	3	6	5	8	5
PGM5-AS1	0	2	0	0	4	7
BX255923.3	0	0	0	0	0	0
FOXD4L6	0	0	0	0	0	0
CBWD7	118	122	113	113	148	122
MIR4477A	0	0	0	0	0	0
RP11-4L24.4	1	1	1	1	1	0
RP11-4L24.3	0	0	1	0	1	1
CDK2AP2P1	0	0	0	0	0	0
MYO5BP1	0	0	0	0	0	0
RP11-187C18.5	0	0	0	0	0	0
RP11-187C18.4	0	0	0	0	0	0
RP11-187C18.3	2	1	4	0	1	4
RP11-157L3.3	0	0	0	0	0	0
RN7SL565P	0	0	0	0	0	0
FAM27D1	0	1	0	0	0	0
RP11-157L3.10	0	0	0	0	0	0
RP11-34H11.3	0	0	0	0	0	0
FAM27E2	0	0	0	0	0	0
RP11-157L3.9	0	0	0	1	0	1
RP11-157L3.6	0	1	0	0	1	0
RP11-157L3.12	0	0	0	0	1	0
RP11-34H11.6	0	0	0	0	0	0
RP11-157L3.11	0	0	0	0	0	0
RP11-292F9.1	0	0	0	0	0	0
CNTNAP3B	2	0	1	1	0	2
RBM17P3	0	0	0	0	0	0
RP11-24B13.2	0	0	0	0	0	0
RN7SL343P	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0
RP11-366N18.2	0	0	0	0	0	0
FAM74A7	0	0	0	0	0	0
RP11-366N18.5	0	0	0	0	0	0
RP11-286O1.1	0	0	0	0	0	0
FKBP4P6	0	0	0	0	0	0
RP11-286O1.2	0	0	0	0	0	0
ATP5A1P1	0	1	1	0	0	0
RAB28P3	0	0	0	0	0	0
RBPJP6	0	0	0	0	0	0
RP11-475I24.3	0	0	0	0	0	0
RP11-475I24.9	0	0	0	0	0	0
RP11-475I24.8	0	0	0	0	0	0
RP11-475I24.1	0	0	0	0	0	0
RP11-475I24.7	0	0	0	0	0	0
RP11-175I6.1	0	0	0	0	0	0
RP11-175I6.5	0	0	0	0	0	0
ADGRF5P2	0	0	0	0	0	0
MEP1AP4	0	0	0	0	0	0
ANKRD20A7P	1	0	0	2	0	2
RNU6-599P	0	0	0	0	0	0
CR848007.2	0	0	4	0	0	0
RP11-459O16.7	0	0	0	0	0	0
SNX18P5	0	0	0	0	0	0
CYP4F60P	0	1	0	0	0	0
CR848007.5	0	0	0	0	0	0
CNN2P4	0	0	0	1	0	0
GXYLT1P5	1	0	0	0	0	0
RP11-459O16.9	0	0	0	0	0	0
RP11-459O16.8	1	0	0	0	0	0
FP325317.1	0	0	0	0	0	0
BX088702.1	0	0	0	0	0	0
BX088702.2	0	0	0	0	0	0
BX088702.3	0	0	0	0	0	0
BX088702.4	0	0	0	0	0	0
RP11-49E18.1	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0
RP11-144A16.6	0	0	0	0	0	0
RP11-144A16.5	0	0	0	0	0	0
FAM74A6	0	0	0	0	0	0
RP11-144A16.3	0	0	0	0	0	0
RP11-144A16.8	0	0	0	0	0	0
RP11-144A16.4	0	0	0	0	0	0
SPATA31A7	0	0	1	0	0	0
RP11-101E5.6	0	0	0	0	0	0
RP11-101E5.2	0	0	0	0	0	0
FAM74A4	0	0	0	0	0	0
RP11-101E5.1	0	0	0	0	0	0
RN7SL462P	0	0	0	0	0	0
RP11-160N1.11	0	1	0	0	0	1
RP11-160N1.9	0	0	0	0	0	0
RP11-160N1.10	0	0	0	0	0	0
RP11-160N1.8	0	0	0	0	0	0
RN7SL722P	0	0	0	0	0	0
FAM27C	2	0	1	0	1	3
RP11-374M1.11	0	0	0	0	0	0
RP11-374M1.7	0	0	0	0	0	0
FAM27E4	0	0	0	0	0	0
RP11-374M1.5	0	0	0	0	0	0
RP11-374M1.4	0	0	0	0	0	0
RP11-374M1.3	0	0	0	0	0	0
RP11-374M1.10	0	0	0	0	0	0
RP11-374M1.9	0	0	0	0	0	0
RP11-374M1.2	1	0	0	1	2	1
RP11-449H15.2	0	0	0	0	0	0
RP11-111F5.2	0	0	0	0	0	0
RP11-111F5.3	0	0	0	0	0	0
RP11-111F5.1	0	0	0	0	0	0
RN7SL544P	0	0	0	0	0	0
RP11-111F5.4	0	1	2	0	1	0
RP11-111F5.5	0	0	0	0	0	0
RP11-111F5.8	1	0	1	0	0	2
RP11-111F5.6	0	0	0	0	0	0
RP11-96J15.1	0	0	0	0	0	0
RP11-96J15.2	0	0	0	0	0	0
LINC01189	0	0	0	0	0	0
RP11-211N8.2	0	0	0	0	0	0
RP11-211N8.3	0	0	0	0	0	0
CNTNAP3P5	0	0	0	0	0	0
RBPJP7	0	0	0	0	0	0
RAB28P2	0	0	0	0	0	0
RP11-211N8.6	0	0	0	0	0	0
ATP5A1P7	0	0	0	0	0	0
BX664724.4	0	0	0	0	0	0
FKBP4P7	0	0	0	0	0	0
LINC01410	24	23	37	26	36	37
RNA5SP283	2	0	1	1	0	0
RP11-262H14.5	0	0	0	0	0	0
PTGER4P2	0	0	0	0	0	0
CDK2AP2P2	0	0	0	0	0	0
RP11-262H14.3	19	38	24	20	26	28
MYO5BP2	0	0	0	0	0	0
ADGRF5P1	0	2	0	0	2	0
RP11-262H14.11	0	0	1	0	0	0
RP11-262H14.4	4	5	3	7	4	6
CNTNAP3P1	0	0	0	0	0	0
RP11-350D23.4	0	0	0	0	0	0
BMS1P9	3	3	0	4	6	3
RP11-381O7.3	0	0	0	0	0	0
AQP7P4	0	0	0	0	0	0
AL591379.1	0	0	0	0	0	0
AQP7P1	0	0	0	0	1	0
RP11-236F9.2	1	0	0	0	0	0
BMS1P10	8	11	7	14	4	10
FO203515.1	0	0	0	0	0	0
RP11-452D2.1	0	0	0	0	0	0
RP11-452D2.2	0	0	0	0	0	0
RP11-149F8.3	0	0	0	0	0	0
RP11-149F8.5	0	0	0	0	0	0
RP11-149F8.4	0	0	0	0	0	0
MYO5BP3	0	0	0	0	0	0
CDK2AP2P3	0	0	0	0	0	0
PTGER4P3	0	0	0	0	0	0
RP11-764K9.1	0	0	0	0	0	0
RNA5SP284	0	0	0	0	0	0
DUX4L50	2	3	2	6	7	4
MIR4477B	0	0	0	0	0	0
RP11-764K9.4	15	19	14	16	17	10
BX255923.2	0	1	0	0	0	1
ANKRD20A4	0	0	1	0	0	1
RNU6-1193P	0	0	0	0	0	0
SNX18P9	0	0	0	0	0	0
RP11-250H24.2	0	0	0	0	0	0
CYP4F25P	0	0	0	0	0	0
CR769776.3	0	0	0	0	0	0
CNN2P3	0	0	0	0	0	0
GXYLT1P6	0	0	0	0	0	0
RP11-250H24.7	0	0	0	0	0	0
AQP7P2	0	0	0	0	0	0
RP11-574E24.3	0	0	0	0	0	0
BMS1P11	0	0	0	0	0	0
RP11-250H24.6	0	0	0	0	0	0
IGKV1OR-2	0	0	0	0	0	0
AL359955.1	0	0	0	0	0	0
BNIP3P4	0	0	0	0	0	0
RP11-460N11.2	1	0	0	0	1	1
AC125634.1	0	0	0	0	0	0
RNU6-1293P	0	0	0	0	0	0
BMS1P12	0	0	0	0	0	0
RP11-15J10.8	0	0	0	0	0	0
RP11-15J10.9	0	0	0	0	0	0
IGKV1OR9-1	0	0	0	0	0	0
FOXD4L5	0	0	0	0	0	0
RP11-15J10.1	13	17	13	18	16	17
ABC14-1080714F14.1	0	0	1	0	0	0
CBWD5	217	205	189	238	191	197
FOXD4L4	0	0	0	0	0	0
IGKV1OR-3	0	0	0	0	0	0
RP11-460E7.9	0	0	0	0	0	0
RP11-460E7.8	0	0	0	0	0	0
BMS1P13	0	0	0	0	1	1
RP11-1221G12.2	0	0	0	0	0	0
RP11-15E1.5	0	0	0	0	0	0
RP11-15E1.4	0	0	0	0	0	0
GXYLT1P4	0	0	0	0	0	0
RP11-15E1.6	0	0	0	0	0	0
RP11-399F4.1	0	0	0	0	0	0
SNX18P4	0	0	0	0	0	0
RP11-327I22.3	0	0	0	0	0	0
ANKRD20A3	1	1	0	0	0	0
RNU6-538P	0	0	0	0	0	0
RP11-327I22.5	0	0	0	0	0	0
RP11-154P18.2	0	0	0	1	0	0
RBPJP2	0	0	0	0	0	0
RAB28P4	0	0	0	0	0	0
ATP5A1P10	0	0	0	0	0	0
FKBP4P8	0	0	0	0	0	0
ZNF658	27	25	34	37	41	24
RP11-1082I11.2	0	0	0	0	0	0
RP11-395E19.6	0	0	1	0	0	0
RP11-395E19.5	0	0	0	0	0	0
FAM74A3	0	0	0	0	0	0
RP11-395E19.2	0	0	0	0	0	0
RP11-395E19.4	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0
CNTNAP3P2	0	0	0	0	0	0
RN7SL422P	0	0	0	0	0	0
RP11-292B8.2	0	0	0	0	0	0
RBM17P2	0	0	0	0	0	0
RP11-203I2.2	0	0	0	0	0	0
RP11-118H15.1	0	0	0	0	0	0
RP11-12A20.11	0	0	0	0	0	0
RP11-12A20.12	0	0	0	0	0	0
FAM27E3	2	1	3	4	4	3
RP11-12A20.10	0	0	0	0	0	0
FAM27AP1	0	0	0	0	0	0
RP11-12A20.4	0	0	0	0	0	0
RP11-12A20.6	0	0	1	1	0	0
FAM27B	0	0	0	0	0	0
RP11-12A20.7	0	0	0	0	0	0
RN7SL787P	0	0	0	0	0	0
RP11-12A20.8	0	0	0	0	0	0
ANKRD20A1	1	1	2	0	0	1
RNU6-368P	0	0	0	0	0	0
RP11-195B21.3	0	1	0	0	0	0
RP11-561O23.8	0	0	0	0	0	0
CBWD3	6	9	12	21	14	14
RP11-561O23.9	4	1	0	0	1	4
FOXD4L3	0	0	0	0	0	0
RP11-561O23.5	0	0	0	0	0	0
RP11-561O23.7	0	0	0	0	0	0
PGM5	20	33	20	81	89	71
RP11-88I18.2	0	5	5	2	4	6
RP11-88I18.3	0	0	0	1	0	0
TMEM252	0	0	1	0	0	0
RP11-274B18.4	0	0	0	0	0	0
LINC01506	0	0	0	0	1	0
RP11-274B18.3	0	1	1	0	0	0
PIP5K1B	30	18	14	9	14	16
FAM122A	199	157	173	223	108	164
RP11-203L2.3	1	1	1	0	2	0
RP11-203L2.4	0	0	0	0	0	0
RNU6-820P	0	0	0	0	0	0
PRKACG	0	0	0	1	0	1
FXN	663	702	631	822	493	597
RP11-265B8.5	10	3	3	0	4	9
TJP2	363	205	315	154	180	139
BANCR	1	3	0	1	3	1
FAM189A2	51	29	40	9	8	22
APBA1	0	0	2	1	0	1
RP11-548B3.3	0	0	0	0	0	0
RP11-470P21.2	0	0	1	0	0	1
RP11-109D9.4	0	0	0	0	0	0
PTAR1	548	474	599	546	469	413
C9orf135-AS1	2	1	3	1	1	4
C9orf135	71	50	93	49	41	54
RN7SL570P	0	0	0	0	0	0
MAMDC2-AS1	1	0	0	0	0	0
MAMDC2	22	7	30	16	18	19
RNU2-5P	0	0	0	0	0	0
SMC5-AS1	17	28	28	38	19	39
RPL24P8	23	51	33	32	15	60
SMC5	1958	1878	1704	2025	1326	1666
RP11-386J22.3	95	101	62	80	88	109
KLF9	3	6	9	5	5	6
TRPM3	165	57	55	16	9	9
RN7SL726P	1	1	0	0	0	0
RP11-141J10.1	0	0	0	0	0	0
RP11-141J10.2	0	0	0	0	0	0
MIR204	0	0	0	0	0	0
PIGUP1	3	4	5	1	1	4
RPL35AP21	2	1	5	3	2	6
TMEM2	1594	1720	1323	2809	3048	2212
RP11-409O11.3	2	0	0	1	0	0
