Geneid	IWPHE1	IWPHE2	IWPHE3	57HED	60HED	67HED	57HER	60HER	67HER	57HPCD	60HPCD	67HPCD	57HPCR	60HPCR	67HPCR
RP11-203M5.2	2	1	3	3	8	2	10	4	1	4	8	3	0	0	1
TEP1	372	310	295	182	252	185	154	257	208	184	392	283	286	304	302
RNA5SP382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KLHL33	3	3	1	1	4	1	0	0	3	0	0	1	1	1	2
RP11-203M5.6	1	1	3	0	0	0	0	0	0	5	3	3	2	3	3
OSGEP	2122	1903	1839	1584	1704	1345	1690	1567	1510	1728	2261	1884	2292	2320	2281
RP11-203M5.7	15	26	17	17	20	19	15	15	12	8	20	14	22	21	13
APEX1	10138	9337	8354	11218	11372	9673	13138	10959	10873	5860	10036	8209	8390	8929	10716
TMEM55B	245	273	223	174	167	157	177	184	132	148	237	240	252	246	276
PNP	1496	1358	1262	1403	1280	1142	1555	1146	1276	2038	1933	1448	2092	1753	1748
RP11-203M5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE10	7	7	4	5	14	15	15	13	14	2	4	0	3	3	2
PTCD2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETP1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
RNASE9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RNASE11	0	0	0	1	0	1	3	0	0	0	0	0	5	0	0
RP11-14J7.6	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-14J7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE4	3	3	4	5	3	6	3	3	6	16	4	6	9	4	8
ANG	56	48	45	52	57	53	29	55	43	105	131	68	136	105	86
RP11-903H12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-903H12.3	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1
RANBP20P	3	0	0	1	0	3	0	1	0	1	1	0	4	0	1
EDDM3A	4	2	2	0	1	1	2	1	2	1	0	3	0	1	4
EDDM3DP	0	0	0	0	1	0	0	0	0	2	0	0	0	1	1
EDDM3B	3	1	2	0	6	2	1	4	2	3	2	4	2	4	0
RNASE6	25	29	25	95	127	84	94	72	80	1363	3007	1669	1826	2605	2290
RP11-219E7.1	0	1	0	0	0	0	0	1	1	4	20	4	6	7	8
RNASE1	9571	8913	8320	12395	15127	10493	11115	12175	10501	8866	7711	3230	5451	6176	2197
RP11-219E7.3	1	2	1	0	1	0	2	2	1	1	0	0	0	4	1
RP11-219E7.2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	2
RNASE3	0	0	1	0	6	0	0	0	1	315	458	177	374	188	149
RP11-219E7.4	2	1	4	2	2	1	0	0	0	2	2	1	1	1	0
RP11-84C10.3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
RP11-84C10.2	0	0	0	2	0	1	0	0	0	56	154	25	44	52	21
RNASE2	3	1	0	10	10	10	17	10	9	2860	3072	1707	3484	1681	1313
RN7SL189P	2	3	1	0	0	0	0	0	0	0	2	0	0	0	0
RP11-84C10.1	4	2	2	3	4	0	0	6	1	1	9	5	4	3	3
METTL17	1608	1431	1370	1537	1473	1180	1515	1259	1314	1706	2090	1848	2196	2164	2228
RP11-84C10.4	14	4	7	8	6	2	2	4	1	2	5	4	3	4	1
SLC39A2	117	108	86	88	136	37	16	31	8	17	2	0	2	3	0
NDRG2	1937	1865	1711	1549	1343	1172	1370	1122	1309	898	3051	2073	1676	3229	2862
MIR6717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPPP2	20	15	16	1	4	0	4	0	0	0	0	0	4	0	2
AL161668.5	15	22	18	6	17	1	4	5	0	5	1	1	1	2	1
RP11-998D10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE13	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0
RNASE7	1	1	0	0	2	1	0	0	0	0	0	1	0	1	2
RNASE8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF40	111	85	94	138	93	85	140	131	73	92	106	87	167	132	92
ZNF219	17	13	9	5	10	6	13	7	3	6	6	8	6	7	7
TMEM253	4	2	5	0	5	2	7	11	2	3	0	0	4	0	1
RP11-998D10.4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
CKAP2P1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0
RNU6-252P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5AU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMARCE1P3	3	2	6	1	0	0	1	0	3	0	1	2	2	2	0
CTD-2552B11.3	0	0	0	2	4	0	3	4	1	0	0	0	0	0	0
LINC00641	377	346	317	481	601	466	683	642	601	162	132	130	155	146	109
HNRNPC	12248	10967	10350	8504	9741	7898	8048	8740	8495	7512	8652	6951	8462	8031	8789
RPGRIP1	24	23	26	11	43	15	14	39	31	24	58	14	30	32	32
SUPT16H	10449	9281	8644	6877	8461	7166	7739	8387	8007	5747	7704	6774	7718	7995	7841
RP11-524O1.4	5	4	0	6	14	7	5	7	9	0	13	5	5	5	11
CHD8	2593	2227	2210	1785	2239	1949	1954	2252	1975	1956	2021	2145	2266	2389	2489
SNORD9	0	0	0	1	1	0	1	0	0	3	1	1	0	3	2
SNORD8	5	8	5	9	1	0	8	3	5	3	2	5	4	2	1
RP11-689J19.1	1	3	0	1	1	2	0	1	0	3	0	0	1	1	1
EIF4EBP1P1	1	3	0	3	0	2	0	0	1	2	0	5	1	0	3
RN7SL650P	17	14	22	4	2	4	9	4	3	6	10	12	8	9	10
RAB2B	1090	952	908	1294	1245	1751	1226	1078	1055	738	662	732	1113	887	1243
TOX4	2989	2644	2507	2497	3255	2423	2321	2639	2820	2923	2649	2491	3216	2739	2970
METTL3	2674	2440	2195	2008	2404	1838	2013	2268	1966	1626	1583	1621	2137	1890	2015
SALL2	584	478	494	285	362	305	285	390	313	57	75	122	89	163	165
AE000658.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBBP4P5	1	3	5	1	2	1	1	0	3	2	1	1	0	0	6
OR10G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000658.25	2	2	1	0	2	0	2	1	2	2	5	4	5	2	8
OR10G1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2NP1	7	6	8	13	16	13	16	10	5	11	12	13	19	10	12
TRAV1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARL6IP1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4E2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4E1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0
AE000658.30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000658.31	1	2	0	3	4	0	0	0	3	0	0	0	0	0	0
TRAV3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL4P1	3	3	3	1	1	1	1	1	2	0	1	2	0	4	2
TRAV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC243980.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-3	1	0	0	1	1	1	1	1	0	3	1	1	0	0	0
TRAV13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRAV8-5	1	0	0	0	1	0	1	0	1	0	0	1	1	0	2
TRAV13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV14DV4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TRAV9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000659.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV12-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV18	9	5	3	1	12	4	8	3	2	0	0	0	0	0	1
TRAV19	4	4	0	1	0	0	4	0	3	0	0	0	0	0	0
AE000660.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRAV20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000660.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAV23DV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV26-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV8-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC245470.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV29DV5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV30	1	0	0	2	0	1	0	1	0	0	1	1	0	0	1
TRAV31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TRAV26-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV36DV7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
TRAV37	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
TRAV38-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAV38-2DV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAC	54	49	36	67	106	69	72	80	99	10	12	4	19	39	11
TRAV39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAV41	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
AE000661.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000661.37	1	5	4	0	2	2	2	3	0	80	38	51	68	16	40
AE000661.50	0	0	0	0	1	0	0	0	0	2	3	5	6	1	3
TRDV2	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1
TRDC	0	0	0	2	2	3	1	3	1	527	276	434	777	465	529
TRDD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDJ2	0	0	0	0	0	0	0	0	0	19	10	14	11	5	15
TRDJ3	0	0	0	0	0	1	0	0	0	28	9	25	32	17	26
TRDV3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRAJ61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ60	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
TRAJ59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAJ57	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRAJ56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAJ54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ50	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
TRAJ49	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
TRAJ48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ39	1	2	2	2	1	1	0	1	0	0	0	0	0	0	0
TRAJ38	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TRAJ37	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ33	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
TRAJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AE000662.93	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AE000662.92	1	0	1	0	0	0	2	0	0	1	1	0	2	1	0
DAD1	7839	7023	6392	7229	7986	5993	6237	6369	5995	4194	5241	5375	6863	5668	6535
CH17-302M23.1	2	2	2	3	2	0	1	4	0	0	1	0	0	0	9
ABHD4	2326	2106	1902	1831	3007	1786	1524	2555	1964	1089	856	858	1026	976	949
OR6J1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AC243945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2555K7.1	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0
OR6E1P	0	0	0	0	0	3	3	0	0	3	1	1	0	0	1
CTD-2555K7.2	9	8	12	8	10	5	2	2	5	4	6	3	0	8	9
CTD-2555K7.3	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0
SNORD41	0	1	0	2	3	0	0	0	0	0	0	2	2	0	0
OXA1L	4434	3879	3590	3749	3911	3014	3454	3657	3315	3115	3111	2696	3213	3038	3252
SLC7A7	3813	3440	3168	2005	2707	1994	1621	2026	2034	1253	1639	826	944	1257	788
MRPL52	1827	1646	1550	958	1078	815	852	1034	920	686	899	960	1239	988	1330
MMP14	287	254	242	102	159	131	110	123	126	24	40	35	36	51	50
LRP10	465	455	391	210	309	272	226	277	259	347	297	367	392	380	417
REM2	4	2	4	9	13	8	10	8	4	5	5	5	12	9	14
RBM23	3424	3008	2883	1804	2329	1896	1596	2201	2060	2458	2414	2027	2459	2591	2240
PRMT5-AS1	12	12	8	10	19	10	17	9	30	8	3	6	12	3	6
PRMT5	1895	1690	1518	1229	1176	1089	1104	1240	1178	987	1278	1040	1133	1168	1228
RP11-298I3.1	11	16	12	16	13	5	7	12	9	11	11	17	21	17	10
HAUS4	439	377	347	276	357	316	264	352	297	221	369	300	301	394	311
RP11-298I3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJUBA	165	115	128	77	73	57	47	35	45	30	12	6	42	8	8
RP11-298I3.4	14	16	16	17	16	11	12	14	15	2	5	3	8	3	7
C14orf93	308	263	255	140	153	151	147	208	195	172	182	155	196	219	188
RP11-298I3.3	16	13	13	13	8	4	5	7	7	8	18	21	19	13	16
PSMB5	10732	9816	9250	10416	10970	8172	9451	10465	8989	6461	8624	7592	9800	8429	9203
RP11-298I3.6	14	24	28	13	13	16	14	14	15	12	14	14	9	15	7
AL132780.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CDH24	16	11	8	6	8	6	6	11	12	1	1	2	5	5	4
ACIN1	1182	1036	1025	923	1345	1196	1170	1381	1181	869	1089	1128	1256	1282	1259
C14orf119	3023	2672	2453	2673	2725	2155	2421	2168	2271	2439	3056	2735	3767	3041	3291
CEBPE	2	1	1	2	1	0	1	2	0	51	31	46	83	30	32
SLC7A8	2366	2134	1983	523	1806	842	472	2298	991	441	287	164	271	290	144
RNU6-1138P	3	0	1	0	3	0	0	2	0	0	2	1	0	0	0
RNF212B	6	5	8	3	9	10	6	11	1	11	4	3	6	5	3
RP11-124D2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1046P	1	1	1	1	0	0	0	0	0	3	0	1	0	0	0
HOMEZ	394	346	377	175	210	159	198	235	179	153	200	200	239	306	255
RP11-124D2.7	2	1	9	1	1	1	1	1	0	7	1	3	7	6	4
PPP1R3E	150	143	115	118	110	87	116	120	111	156	194	194	222	207	260
BCL2L2	202	182	151	134	110	112	145	114	107	122	86	93	170	131	117
BCL2L2-PABPN1	3	3	4	3	3	2	2	0	4	4	7	10	8	10	7
PABPN1	2183	1948	1839	1710	1992	1571	1797	1874	1751	1391	1804	1750	2335	2048	2174
SLC22A17	164	178	139	92	79	67	97	125	94	35	63	83	78	123	138
EFS	72	70	61	45	56	38	48	58	61	35	16	21	37	37	20
RP11-124D2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL25	0	0	0	0	0	1	0	1	1	0	0	0	0	3	1
CMTM5	113	97	103	23	47	43	28	65	35	777	1559	1571	1645	2152	1739
MYH6	25	15	28	8	4	10	24	9	11	1	3	1	4	3	1
MIR208A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH7	11	9	13	0	2	1	1	0	1	0	1	0	0	0	1
CTD-2201G16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR208B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGDN	2593	2244	2151	2980	3191	2696	3263	2764	2932	1726	2376	2157	2977	2433	2852
RP11-66N24.4	49	50	33	47	26	27	23	34	32	49	60	48	103	58	80
ZFHX2	140	152	123	94	128	94	100	138	104	20	62	50	61	64	63
RP11-66N24.7	6	4	2	0	7	4	1	8	5	1	0	1	2	3	1
THTPA	229	187	172	130	175	111	141	141	150	124	173	146	133	190	159
AP1G2	1058	928	852	931	915	820	989	945	989	1490	1707	1682	2121	2110	1931
RP11-66N24.3	11	5	16	6	11	5	9	9	6	11	10	12	10	29	14
JPH4	91	90	77	9	8	15	22	11	20	13	22	17	21	30	14
RP11-66N24.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DHRS2	2	4	2	0	0	0	0	0	0	0	1	0	0	1	4
RP11-388E23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD7P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-388E23.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SKP205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-388E23.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00596	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DHRS4-AS1	419	385	361	304	287	256	289	331	285	241	382	270	385	415	435
DHRS4	119	96	103	75	66	49	72	68	61	26	46	45	43	59	53
DHRS4L2	41	54	40	40	41	31	33	35	29	19	38	41	20	21	27
DHRS4L1	2	5	0	5	1	4	4	8	4	0	3	1	2	10	3
LRRC16B	4	2	1	2	0	0	1	2	4	0	0	0	2	0	0
CPNE6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NRL	2	3	5	0	6	2	2	9	0	4	2	3	1	3	4
PCK2	1060	865	910	802	967	702	578	940	725	1682	1999	1470	1870	1838	1640
DCAF11	1620	1398	1293	888	1214	970	877	1220	997	720	1910	1311	1507	1832	1581
RP11-468E2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FITM1	2	0	2	0	1	7	2	4	0	2	3	0	1	0	2
PSME1	2335	2063	1936	3262	2723	2374	3679	2439	2660	3167	4829	4470	5033	4733	5833
EMC9	244	233	236	184	198	150	171	221	128	114	267	208	266	236	224
RP11-468E2.5	5	1	4	3	1	2	2	3	2	4	4	7	11	6	7
PSME2	1751	1541	1497	2003	1807	1484	2160	1643	1612	1497	3140	2152	2471	3066	3030
MIR7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF31	120	97	97	45	68	45	84	83	57	35	59	56	58	54	69
RP11-468E2.4	26	15	14	34	23	21	26	28	29	26	32	32	35	45	23
RNA5SP383	6	5	2	3	1	1	3	3	1	2	4	3	0	5	1
IRF9	78	89	76	45	43	22	33	44	38	79	107	93	115	162	87
REC8	423	339	338	369	512	380	565	660	592	161	200	216	208	299	186
IPO4	44	22	18	11	14	15	15	19	13	6	11	10	9	12	13
RP11-468E2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM9SF1	110	109	89	59	65	40	74	67	47	47	47	48	32	58	59
RP11-468E2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-468E2.10	23	24	21	19	16	17	27	25	24	22	28	33	26	32	36
RP11-468E2.11	55	52	56	23	40	51	35	39	32	38	80	67	86	80	115
TSSK4	46	46	38	27	10	12	5	32	23	35	20	18	27	9	35
CHMP4A	36	28	21	20	35	19	33	19	20	35	29	39	39	49	44
AL136419.6	23	14	15	9	5	8	11	11	9	12	13	22	19	13	17
MDP1	13	12	5	9	6	5	9	7	13	6	13	13	13	14	10
NEDD8-MDP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEDD8	2331	1964	1928	2528	2296	1755	2282	2028	1952	1580	2305	2087	2753	2332	2725
GMPR2	1856	1682	1531	1674	1702	1330	1548	1680	1418	2133	2489	2127	2481	2427	2479
TINF2	667	607	543	342	403	287	307	335	321	436	442	407	750	691	562
TGM1	14	21	14	9	16	9	10	22	4	14	6	10	25	9	26
RABGGTA	968	819	791	895	972	746	892	857	875	1107	1093	1083	1158	1409	1281
DHRS1	917	816	778	578	533	469	510	620	487	804	564	501	783	754	560
NOP9	127	113	126	71	79	78	95	90	56	63	98	68	67	106	92
CIDEB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTB4R2	3	3	4	2	3	1	2	2	1	0	3	2	1	1	1
LTB4R	68	52	60	69	82	70	122	99	102	92	73	79	75	64	66
ADCY4	1581	1418	1375	767	473	526	901	614	690	124	70	52	137	50	34
RP11-934B9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPK3	13	7	8	24	8	12	13	4	15	254	195	165	272	179	215
NFATC4	297	217	259	172	92	102	143	125	106	62	144	137	198	230	199
NYNRIN	1255	1160	1145	353	437	338	395	524	418	106	113	156	232	322	244
CBLN3	7	1	3	9	6	3	3	3	6	1	3	2	4	11	9
KHNYN	282	228	269	82	95	117	100	98	67	146	115	127	193	166	164
SDR39U1	188	156	181	69	90	67	64	70	80	54	74	115	103	118	128
RP11-80A15.1	10	7	10	10	14	4	6	12	8	6	4	5	9	10	11
CMA1	1	0	0	1	0	0	0	0	0	6	1	5	46	10	8
CTSG	9	8	8	6	17	8	10	19	18	142	303	168	427	217	198
RP11-104E19.1	2	1	0	2	0	0	0	0	0	0	0	1	1	0	0
GZMH	0	0	0	0	0	0	0	0	0	0	4	1	0	2	1
GZMB	0	0	0	1	1	0	0	0	0	8	44	26	21	62	53
STXBP6	17	22	21	28	37	23	31	22	26	134	99	187	118	129	184
AL137164.1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
RP11-89K22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN2P6	2	1	1	0	1	0	2	2	0	0	0	0	0	1	3
OR7K1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-388G3.1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
RP11-314P15.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RP11-314P15.2	0	0	0	0	3	0	0	0	0	2	2	2	2	0	0
AL049831.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYB5AP5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
