GeneID	IWP	HED	HER	CD184
MIR4524B	-0.779669849	NA	-0.499609396	-0.256612961
MIR4525	NA	NA	NA	NA
MIR4526	-0.750029859	NA	-0.653827037	-0.580072963
MIR4527	NA	NA	NA	NA
MIR4528	NA	NA	NA	NA
MIR4529	0.267003986	0.192882381	-0.009074336	0.659923081
MIR4530	NA	NA	NA	NA
MIR4532	NA	NA	NA	NA
MIR4533	NA	NA	NA	NA
MIR4534	NA	NA	NA	NA
MIR4535	NA	NA	NA	NA
MIR4537	NA	NA	NA	NA
MIR4538	NA	NA	NA	NA
MIR4539	NA	NA	NA	NA
MIR454	NA	-0.446410089	-0.768980696	NA
MIR4540	NA	NA	NA	NA
MIR455	NA	NA	NA	NA
MIR4632	NA	NA	NA	NA
MIR4633	NA	NA	NA	NA
MIR4634	NA	NA	NA	NA
MIR4635	NA	NA	NA	NA
MIR4636	NA	NA	NA	NA
MIR4637	-0.734789892	NA	NA	-0.654803007
MIR4638	NA	NA	NA	NA
MIR4639	-0.093321921	-0.513161416	0.05342963	0.053297686
MIR4640	NA	NA	NA	NA
MIR4641	NA	NA	NA	NA
MIR4642	NA	NA	NA	NA
MIR4643	NA	NA	NA	NA
MIR4644	NA	NA	NA	NA
MIR4645	NA	NA	NA	-0.617014446
MIR4646	NA	NA	NA	NA
MIR4647	NA	NA	NA	NA
MIR4648	NA	NA	NA	NA
MIR4649	NA	NA	NA	NA
MIR4650-1	NA	NA	NA	NA
MIR4650-2	NA	NA	NA	NA
MIR4651	NA	NA	NA	NA
MIR4652	-0.630140011	NA	-0.606402387	NA
MIR4653	NA	-0.593390418	NA	NA
MIR4654	-0.599785601	NA	NA	NA
MIR4655	NA	NA	NA	NA
MIR4656	NA	NA	NA	NA
MIR4657	NA	NA	NA	NA
MIR4658	-0.550958765	NA	NA	-0.453467067
MIR4659B	-0.718995625	-0.327182142	-0.315737879	0.006864306
MIR466	NA	NA	NA	-0.670625751
MIR4660	-0.607277128	NA	NA	NA
MIR4661	NA	NA	NA	NA
MIR4662B	NA	NA	NA	NA
MIR4663	NA	NA	NA	NA
MIR4664	NA	NA	NA	NA
MIR4665	NA	NA	NA	NA
MIR4666A	NA	NA	NA	NA
MIR4666B	NA	NA	NA	NA
MIR4668	-0.272472053	0.030378743	-0.271003614	-0.591444505
MIR4669	NA	NA	NA	NA
MIR4670	-0.613106672	-0.168391659	0.442254685	NA
MIR4671	NA	NA	NA	-0.609669325
MIR4672	NA	NA	NA	NA
MIR4673	NA	NA	NA	NA
MIR4674	NA	NA	NA	NA
MIR4675	NA	NA	NA	NA
MIR4676	0.178124327	-0.071177126	-0.28323807	0.121655531
MIR4677	NA	NA	NA	NA
MIR4679-1	NA	NA	NA	NA
MIR4680	NA	NA	NA	NA
MIR4681	NA	NA	NA	-0.239515557
MIR4682	NA	NA	NA	NA
MIR4683	NA	NA	NA	NA
MIR4684	NA	-0.61335228	NA	-0.644337573
MIR4685	-0.649359697	-0.538387518	-0.25212688	-0.228055769
MIR4686	NA	NA	NA	NA
MIR4687	NA	NA	NA	NA
MIR4688	NA	NA	NA	NA
MIR4689	NA	NA	NA	NA
MIR4690	NA	NA	NA	NA
MIR4691	NA	NA	NA	NA
MIR4692	NA	NA	NA	NA
MIR4693	NA	NA	NA	NA
MIR4694	NA	NA	NA	NA
MIR4695	NA	NA	NA	NA
MIR4696	NA	NA	NA	NA
MIR4697	NA	NA	NA	NA
MIR4697HG	-0.384089985	-0.469475927	-0.549014063	-0.225276392
MIR4698	-0.713600593	NA	NA	-0.543643698
MIR4699	NA	NA	NA	NA
MIR4700	NA	NA	NA	NA
MIR4701	NA	NA	NA	-0.020637033
MIR4703	NA	NA	NA	NA
MIR4704	NA	NA	NA	NA
MIR4705	NA	NA	NA	NA
MIR4706	-0.651859261	NA	-0.653755404	-0.644337573
MIR4707	NA	NA	NA	NA
MIR4708	NA	NA	NA	NA
MIR4709	NA	NA	NA	NA
MIR4710	NA	NA	NA	NA
MIR4711	NA	NA	NA	NA
MIR4712	NA	NA	NA	NA
MIR4713	NA	NA	NA	NA
MIR4714	-0.697001331	0.121208875	0.539917366	NA
MIR4715	NA	NA	NA	NA
MIR4716	NA	-0.598591611	NA	NA
MIR4717	NA	NA	NA	NA
MIR4718	NA	-0.381882501	NA	NA
MIR4719	NA	NA	NA	NA
MIR4720	NA	NA	NA	NA
MIR4721	-0.687435415	-0.623702332	NA	-0.679913727
MIR4722	NA	NA	NA	NA
MIR4723	NA	NA	NA	NA
MIR4724	NA	NA	NA	NA
MIR4725	NA	NA	NA	NA
MIR4726	NA	NA	NA	NA
MIR4727	NA	NA	NA	NA
MIR4728	-0.287378805	NA	NA	NA
MIR4729	-0.105448435	0.591925964	0.473049086	0.518593929
MIR4730	0.277238662	0.556255279	0.106268638	0.602261056
MIR4731	NA	NA	NA	NA
MIR4732	NA	NA	NA	NA
MIR4733	NA	NA	NA	NA
MIR4734	NA	NA	NA	NA
MIR4735	NA	NA	NA	NA
MIR4736	NA	NA	NA	NA
MIR4737	0.513520294	0.433576723	0.440518516	0.322821717
MIR4738	NA	NA	NA	NA
MIR4739	NA	NA	NA	NA
MIR4740	NA	NA	-0.513648334	NA
MIR4741	NA	NA	NA	NA
MIR4742	0.094646379	0.484123816	0.300690616	0.455454378
MIR4744	-0.385552196	NA	NA	NA
MIR4745	NA	NA	NA	NA
MIR4746	NA	NA	NA	NA
MIR4747	NA	NA	NA	NA
MIR4748	0.265987392	0.536400524	0.547076546	0.550525812
MIR4749	NA	NA	NA	NA
MIR4750	NA	NA	NA	NA
MIR4751	NA	NA	NA	NA
MIR4752	NA	NA	NA	NA
MIR4753	NA	NA	-0.633385877	NA
MIR4754	-0.668362015	NA	-0.657672862	-0.338596685
MIR4755	0.111322267	0.10662796	0.025687771	0.509458852
MIR4756	NA	NA	NA	NA
MIR4757	NA	NA	NA	NA
MIR4758	NA	NA	NA	NA
MIR4759	NA	NA	NA	NA
MIR4760	-0.364393989	NA	-0.617397772	-0.633613708
MIR4761	NA	NA	NA	NA
MIR4762	-0.083511878	-0.549373589	-0.28531614	-0.312394306
MIR4763	NA	NA	NA	NA
MIR4764	NA	NA	NA	NA
MIR4765	NA	-0.656942376	NA	-0.617014446
MIR4766	NA	NA	-0.288066452	NA
MIR4767	NA	NA	NA	NA
MIR4768	NA	NA	NA	-0.599755441
MIR4769	NA	NA	-0.626432277	NA
MIR4770	NA	NA	NA	NA
MIR4771-1	NA	NA	NA	NA
MIR4771-2	NA	NA	NA	NA
MIR4772	NA	NA	NA	NA
MIR4773-1	NA	NA	NA	NA
MIR4774	-0.046273433	-0.254095922	NA	-0.521367303
MIR4775	NA	NA	NA	NA
MIR4776-2	NA	-0.577402312	NA	NA
MIR4777	-0.361872464	0.232772011	-0.165660052	0.102644892
MIR4778	NA	NA	NA	NA
MIR4779	-0.638050101	NA	NA	NA
MIR4780	NA	NA	NA	NA
MIR4781	NA	NA	-0.595121377	NA
MIR4783	NA	NA	NA	NA
MIR4784	NA	NA	NA	NA
MIR4785	NA	NA	NA	NA
MIR4786	-0.641135395	-0.108528017	-0.018539076	-0.172315198
MIR4787	NA	NA	NA	NA
MIR4788	NA	NA	NA	NA
MIR4789	NA	NA	-0.622096708	NA
MIR4790	NA	NA	NA	NA
MIR4791	NA	NA	NA	NA
MIR4792	NA	NA	NA	NA
MIR4793	NA	NA	NA	NA
MIR4794	NA	-0.319010002	-0.30928452	-0.145103648
MIR4795	NA	NA	NA	NA
MIR4797	NA	NA	NA	NA
MIR4798	NA	NA	NA	NA
MIR4799	NA	NA	NA	NA
MIR4800	NA	NA	NA	NA
MIR4801	NA	NA	NA	NA
MIR4802	NA	NA	NA	-0.633613708
MIR4803	-0.679742326	NA	-0.609173271	NA
MIR4804	-0.673833466	-0.633774511	NA	-0.503876571
MIR483	NA	NA	NA	0.269259322
MIR484	NA	NA	NA	NA
MIR485	NA	NA	NA	NA
MIR487A	NA	NA	NA	NA
MIR487B	NA	NA	NA	NA
MIR488	NA	NA	NA	NA
MIR489	NA	NA	NA	NA
MIR490	NA	NA	NA	NA
MIR491	-0.206852526	-0.016735006	-0.295499195	-0.262689169
MIR492	NA	NA	NA	NA
MIR493	NA	NA	NA	NA
MIR494	NA	NA	NA	NA
MIR495	NA	NA	NA	NA
MIR496	NA	NA	NA	NA
MIR497	NA	NA	NA	NA
MIR497HG	NA	-2.017076637	-2.324498912	-2.330903826
MIR498	NA	NA	NA	NA
MIR4999	-0.376983405	0.175096987	-0.090371276	NA
MIR499A	NA	NA	-0.49963762	NA
MIR5000	0.613777994	0.597102373	0.69367981	0.717544058
MIR5001	NA	NA	NA	NA
MIR5002	0.582476356	0.301689583	0.334589988	0.481173139
MIR5003	-0.432650607	NA	-0.43454675	NA
MIR5004	NA	NA	NA	NA
MIR5006	NA	NA	-0.749675541	NA
MIR5007	NA	NA	NA	NA
MIR5008	NA	NA	NA	NA
MIR5009	0.087552107	-0.385712248	-0.241460189	-0.269225211
MIR500A	NA	NA	NA	NA
MIR500B	NA	NA	NA	NA
MIR501	-0.662324694	NA	NA	NA
MIR5010	0.572877865	0.10594324	0.375870864	0.614571504
MIR5011	NA	NA	NA	NA
MIR502	NA	NA	NA	NA
MIR503	0.242081843	-0.550796776	0.203069112	NA
MIR503HG	0.883359269	0.631356289	0.542575935	0.699708344
MIR504	NA	NA	NA	NA
MIR5047	NA	NA	NA	NA
MIR505	-0.382607374	-0.518639678	-0.757500879	-0.478711748
MIR506	NA	NA	NA	NA
MIR507	NA	NA	NA	NA
MIR508	NA	NA	NA	NA
MIR5088	NA	NA	NA	NA
MIR5089	-0.662324694	NA	NA	NA
MIR509-1	NA	NA	NA	NA
MIR509-2	NA	NA	NA	NA
MIR509-3	NA	NA	NA	NA
MIR5090	NA	NA	NA	NA
MIR5091	-0.778993555	-0.738934599	NA	NA
MIR5092	NA	-0.6440211	-0.658790457	-0.690829137
MIR5093	NA	NA	-0.739941551	NA
MIR5094	0.06734976	0.255705561	0.20137133	-0.065721972
MIR5095	NA	NA	-0.684424224	NA
MIR5096	NA	NA	NA	NA
MIR510	NA	NA	NA	NA
MIR5100	NA	NA	NA	NA
MIR511	0.618037047	0.043837149	-0.378430808	0.263607216
MIR512-1	NA	NA	NA	NA
MIR512-2	NA	NA	NA	NA
MIR513A1	NA	NA	NA	NA
MIR513A2	NA	NA	NA	NA
MIR513B	-0.734789892	NA	NA	NA
MIR513C	NA	NA	NA	NA
MIR514A1	NA	NA	NA	NA
MIR514A2	NA	NA	NA	NA
MIR514A3	NA	NA	NA	NA
MIR514B	NA	NA	NA	NA
MIR515-1	NA	NA	NA	NA
MIR515-2	NA	NA	NA	NA
MIR516A1	NA	NA	NA	NA
MIR516A2	NA	NA	NA	NA
MIR516B1	NA	NA	NA	NA
MIR516B2	NA	NA	NA	NA
MIR517A	NA	NA	NA	NA
MIR517B	NA	NA	NA	NA
MIR517C	NA	NA	NA	NA
MIR5186	NA	NA	NA	NA
MIR5187	-0.135286423	NA	-0.595121377	-0.318146634
MIR5188	NA	-0.438790692	-0.767386228	NA
MIR5189	NA	NA	NA	NA
MIR518A1	NA	NA	NA	NA
MIR518A2	NA	NA	NA	NA
MIR518B	NA	NA	NA	NA
MIR518C	NA	NA	NA	NA
MIR518E	NA	NA	NA	NA
MIR518F	NA	NA	NA	NA
MIR5190	-0.364393989	-0.673541638	-0.643031538	-0.348406457
MIR5191	NA	-0.849632897	NA	-0.167357929
MIR5192	-0.701833236	-0.734239478	NA	NA
MIR5193	NA	NA	NA	NA
MIR5194	-0.333654076	NA	-0.312341884	-0.524497716
MIR5195	NA	NA	NA	NA
MIR5196	NA	NA	NA	NA
MIR5197	NA	NA	NA	NA
MIR519A1	NA	NA	NA	NA
MIR519B	NA	NA	NA	NA
MIR519C	NA	NA	NA	NA
MIR519D	NA	NA	NA	NA
MIR519E	NA	NA	NA	NA
MIR520A	NA	NA	NA	NA
MIR520B	NA	NA	NA	NA
MIR520C	NA	NA	NA	NA
MIR520D	NA	NA	NA	NA
MIR520E	NA	NA	NA	NA
MIR520F	NA	NA	NA	NA
MIR520G	NA	NA	NA	NA
MIR520H	NA	NA	NA	NA
MIR521-1	NA	NA	NA	NA
MIR521-2	NA	NA	NA	NA
MIR522	NA	NA	NA	NA
MIR524	NA	NA	NA	NA
MIR525	NA	NA	NA	NA
MIR526A1	NA	NA	NA	NA
MIR526A2	NA	NA	NA	NA
MIR526B	NA	NA	NA	NA
MIR527	NA	NA	NA	NA
MIR532	NA	NA	NA	NA
MIR539	NA	NA	NA	NA
MIR541	NA	NA	NA	NA
MIR542	NA	-0.133900275	NA	-0.779741744
MIR543	NA	NA	NA	NA
MIR544A	NA	NA	NA	NA
MIR544B	-0.057554444	0.197127449	-0.305372392	-0.638441068
MIR545	-0.106394807	-0.49472752	-0.733588721	0.108518757
MIR548A1	NA	NA	NA	NA
MIR548A2	NA	NA	NA	NA
MIR548A3	0.100780372	-0.372483983	0.145659639	0.011304636
MIR548AA2	-0.448075736	0.017823647	0.065483686	0.06711311
MIR548AB	NA	NA	NA	NA
MIR548AC	NA	NA	-0.357760461	-0.326665733
MIR548AD	NA	NA	NA	NA
MIR548AE1	NA	NA	NA	NA
MIR548AE2	NA	NA	NA	NA
MIR548AG1	NA	NA	NA	NA
MIR548AG2	NA	NA	NA	NA
MIR548AI	NA	NA	NA	NA
MIR548AJ1	NA	NA	NA	NA
MIR548AJ2	NA	NA	NA	NA
MIR548AK	NA	NA	NA	NA
MIR548AL	NA	NA	NA	NA
MIR548AM	NA	-0.568770147	-0.102392358	-0.306564762
MIR548AN	NA	NA	-0.357989648	NA
MIR548AO	-0.720316641	-0.681809661	NA	NA
MIR548AP	NA	NA	NA	NA
MIR548AQ	0.065863659	0.508604495	0.371674294	0.329181593
MIR548AR	-0.217178858	-0.141587104	-0.163127716	-0.185368581
MIR548AS	NA	NA	NA	NA
MIR548AT	0.495743163	0.031133977	-0.015436929	0.638804415
MIR548AV	-0.530437098	NA	NA	NA
MIR548AW	NA	NA	NA	NA
MIR548AX	NA	NA	NA	NA
MIR548AY	-0.748355786	-0.288248324	-0.769325329	-0.759907499
MIR548AZ	NA	NA	NA	NA
MIR548B	NA	-0.192209764	-0.412677308	NA
MIR548BB	NA	NA	NA	NA
MIR548C	0.006391271	-0.419291011	0.069723761	-0.046071551
MIR548D1	-0.045168123	0.477984785	0.476626578	0.071644559
MIR548E	-0.245167992	-0.0621498	0.031346946	0.541639125
MIR548F1	NA	NA	NA	NA
MIR548F2	NA	NA	NA	NA
MIR548F3	NA	NA	NA	NA
MIR548F4	NA	NA	NA	NA
MIR548F5	NA	NA	NA	NA
MIR548G	NA	NA	NA	NA
MIR548H1	NA	NA	-0.716883028	NA
MIR548H2	NA	NA	NA	NA
MIR548H3	0.0427245	NA	NA	-0.712435718
MIR548H4	NA	NA	NA	NA
MIR548H5	NA	NA	NA	NA
MIR548I1	NA	NA	NA	NA
MIR548I2	0.020173361	-0.092496256	-0.425195204	-0.175109898
MIR548I3	NA	NA	NA	NA
MIR548I4	-0.624536134	NA	NA	NA
MIR548J	0.308779739	-0.308082569	-0.155440887	-0.307830946
MIR548K	-0.783429998	-0.158824354	NA	0.012863716
MIR548L	-0.087498403	-0.3202107	-0.165660052	NA
MIR548M	NA	NA	NA	NA
MIR548N	-0.346799607	0.007271609	0.547776763	0.178823581
MIR548O	0.295039807	0.334707224	0.505167888	0.677038162
MIR548P	NA	NA	-0.638587071	NA
MIR548Q	-0.471738343	-0.385712248	0.324204175	-0.107853223
MIR548S	-0.651859261	-0.299526101	NA	-0.295996913
MIR548T	NA	NA	NA	NA
MIR548U	-0.718995625	NA	NA	-0.54903873
MIR548V	-0.203775306	-0.14788259	-0.611372843	0.55481974
MIR548W	NA	NA	NA	-0.599755441
MIR548X	NA	NA	NA	NA
MIR548X2	NA	NA	NA	NA
MIR548Y	0.23240708	0.08304241	-0.749675541	-0.076065168
MIR549A	NA	NA	NA	NA
MIR550A1	NA	NA	NA	NA
MIR550A2	-0.705743743	NA	NA	NA
MIR550A3	NA	NA	-0.69203139	NA
MIR551A	NA	NA	NA	NA
MIR551B	NA	NA	NA	NA
MIR552	NA	NA	NA	NA
MIR553	-0.140375903	-0.205791242	-0.572450464	-0.221715591
MIR554	NA	NA	NA	NA
MIR555	-0.409645246	-0.752722884	-0.088494098	-0.712794954
MIR556	NA	-0.456123621	-0.272595417	NA
MIR557	-0.729271484	NA	-0.70553386	-0.380432754
MIR5571	NA	NA	NA	NA
MIR5572	NA	-0.836258995	NA	NA
MIR5579	NA	NA	NA	-0.208744463
MIR558	0.171280392	0.018340508	0.266062769	0.014865378
MIR5580	NA	NA	NA	NA
MIR5581	0.056388909	NA	-0.518092802	0.106522698
MIR5582	NA	-0.506821238	NA	NA
MIR5583-1	NA	NA	NA	NA
MIR5584	NA	NA	NA	-0.22346772
MIR5585	0.559976397	0.764750821	0.923484651	0.901693268
MIR5586	NA	NA	NA	NA
MIR5587	NA	NA	NA	NA
MIR5588	NA	NA	NA	NA
MIR5589	NA	NA	NA	NA
MIR559	NA	NA	NA	NA
MIR5590	NA	NA	NA	-0.478740225
MIR5591	NA	NA	NA	NA
MIR561	-0.79728234	NA	-0.000897824	NA
MIR562	-0.449461949	-0.363435854	-0.416635161	-0.708247326
MIR563	NA	NA	NA	-0.643973557
MIR564	NA	NA	NA	NA
MIR566	-0.410143266	NA	-0.681410709	-0.355310914
MIR567	NA	NA	NA	-0.123591776
MIR568	-0.036119994	0.078513787	0.354296981	0.39941715
MIR5680	NA	NA	NA	NA
MIR5681A	NA	NA	NA	NA
MIR5682	NA	-0.58035202	NA	NA
MIR5684	NA	-0.583365007	NA	NA
MIR5685	-0.6165991	-0.270909421	-0.141134401	0.144789981
MIR5687	-0.395971335	NA	-0.626432277	-0.323823767
MIR5688	NA	NA	NA	NA
MIR5689	NA	NA	NA	NA
MIR569	-0.230387172	NA	NA	-0.712794954
MIR5690	-0.335061203	-0.23660519	-0.577630645	-0.059237981
MIR5691	NA	NA	NA	NA
MIR5692A1	NA	NA	NA	NA
MIR5692A2	NA	NA	NA	NA
MIR5692B	NA	-0.613831578	NA	-0.369012978
MIR5692C1	NA	NA	NA	NA
MIR5692C2	NA	NA	NA	NA
MIR5693	NA	NA	NA	NA
MIR5694	NA	NA	NA	NA
MIR5695	0.086398327	-0.315131174	-0.35221272	-0.374735395
MIR5696	NA	NA	NA	NA
MIR5697	-0.175856228	NA	-0.314888397	NA
MIR5698	NA	NA	NA	NA
MIR5699	NA	NA	NA	NA
MIR570	NA	NA	NA	NA
MIR5700	NA	NA	0.036493858	NA
MIR5701-1	NA	NA	NA	NA
MIR5701-2	NA	NA	NA	NA
MIR5701-3	NA	NA	NA	NA
MIR5702	NA	NA	NA	-0.670625751
MIR5703	NA	NA	NA	NA
MIR5704	NA	NA	NA	NA
MIR5705	NA	NA	NA	NA
MIR5706	-0.157562817	-0.171473751	0.153405509	0.1895196
MIR5707	NA	NA	NA	NA
MIR5708	NA	NA	NA	NA
MIR571	-0.113409196	NA	NA	-0.364454293
MIR572	NA	NA	NA	NA
MIR573	0.204521369	0.151705474	-0.408912983	0.046216728
MIR5739	-0.210956978	-0.673541638	NA	-0.16697664
MIR574	NA	NA	NA	-0.622824944
MIR575	NA	NA	NA	NA
MIR576	-0.161934423	-0.213643249	-0.699508932	0.078778789
MIR577	NA	NA	NA	NA
MIR578	NA	NA	NA	NA
MIR5787	NA	NA	NA	NA
MIR579	0.161843983	0.193898411	0.193590184	0.339388304
MIR580	NA	NA	NA	NA
MIR581	-0.165965852	-0.681809661	-0.227835359	0.372643607
MIR582	NA	NA	NA	NA
MIR583	NA	NA	NA	NA
MIR584	NA	NA	NA	NA
MIR585	NA	NA	NA	NA
MIR586	NA	NA	NA	NA
MIR587	NA	NA	NA	NA
MIR588	-0.729588698	NA	NA	-0.665424558
MIR589	-0.265907691	NA	NA	-0.432968237
MIR590	0.538141408	0.17196901	0.542950968	0.204548851
MIR591	NA	-0.65203593	NA	NA
MIR592	NA	NA	NA	NA
MIR593	-0.810510606	-0.432519277	-0.01533778	-0.258612923
MIR595	NA	NA	NA	NA
MIR596	NA	NA	NA	NA
MIR597	0.220427831	-0.183962805	-0.409565529	0.17992835
MIR598	NA	NA	-0.789159574	-0.275351589
MIR599	-0.487204216	NA	NA	NA
MIR600	NA	NA	NA	NA
MIR600HG	-0.162070832	-0.403485736	-0.184801984	-0.009086851
MIR601	-0.6356725	NA	-0.611934876	-0.037903507
MIR602	NA	NA	NA	NA
MIR603	0.109433827	-0.28010213	-0.110088636	0.218161246
MIR604	0.95577674	0.718045084	0.625165567	0.846033603
MIR605	NA	-0.388499747	NA	NA
MIR606	-0.290138224	0.124193891	0.193021254	-0.208404799
MIR6068	NA	NA	NA	NA
MIR6069	-0.708137697	NA	NA	NA
MIR607	NA	NA	NA	NA
MIR6070	-0.731809233	NA	NA	NA
MIR6071	-0.630140011	NA	-0.299347463	-0.638441068
MIR6072	NA	NA	NA	NA
MIR6073	NA	NA	NA	NA
MIR6074	NA	NA	NA	NA
MIR6075	NA	NA	NA	NA
MIR6076	NA	NA	-0.761361299	NA
MIR6077	-0.632785861	-0.299526101	NA	-0.644337573
MIR6078	NA	NA	NA	-0.730523721
MIR608	-0.738045408	NA	NA	-0.730523721
MIR6080	NA	NA	NA	NA
MIR6081	-0.724817143	-0.661084059	NA	NA
MIR6082	NA	NA	NA	NA
MIR6083	-0.763351274	-0.270098468	-0.432558725	-0.462638907
MIR6084	NA	NA	NA	NA
MIR6085	NA	NA	NA	NA
MIR6087	0.166826179	NA	NA	-0.119689805
MIR6088	NA	-0.478021827	0.173914033	NA
MIR6089	NA	NA	NA	NA
MIR609	NA	NA	NA	-0.40721733
MIR6090	NA	NA	-0.492459035	NA
MIR610	-0.054852469	1.157652813	1.093444841	0.535327228
MIR611	NA	NA	NA	NA
MIR612	NA	NA	NA	NA
MIR6124	0.306180168	-0.398840581	-0.637701782	NA
MIR6125	NA	NA	NA	NA
MIR6126	NA	NA	NA	NA
MIR6128	NA	NA	NA	NA
MIR6129	NA	-0.736964926	-0.777368049	-0.677980209
MIR613	NA	NA	NA	NA
MIR6130	NA	NA	NA	NA
MIR6131	NA	-0.115849323	-0.282990623	NA
MIR6132	NA	NA	NA	NA
MIR6133	NA	NA	NA	NA
MIR6134	NA	NA	NA	NA
MIR614	NA	NA	NA	NA
MIR615	NA	NA	NA	NA
MIR616	1.022061855	1.366759003	1.380666281	1.321683003
MIR6165	NA	-0.598591611	NA	NA
MIR617	NA	NA	NA	-0.627325445
MIR618	NA	NA	-0.430137631	NA
MIR619	NA	-0.231406686	-0.111084283	0.109968264
MIR620	NA	NA	NA	NA
MIR621	-0.290138224	NA	NA	NA
MIR622	NA	NA	NA	NA
MIR623	-0.729271484	NA	NA	-0.721749797
MIR624	0.09366331	0.365826303	-0.118101618	0.227848161
MIR625	0.130253111	NA	-0.669360477	NA
MIR626	0.050937451	-0.178565883	NA	-0.410460896
MIR627	NA	NA	NA	NA
MIR628	NA	NA	NA	-0.689771733
MIR629	-0.423787147	-0.419291011	-0.397026611	0.175973074
MIR630	NA	NA	NA	NA
MIR631	NA	NA	NA	NA
MIR632	-0.78363846	NA	NA	NA
MIR633	NA	NA	NA	NA
MIR634	NA	-0.757223385	NA	NA
MIR635	0.808587234	0.662854478	0.668382993	0.607868615
MIR636	NA	NA	NA	NA
MIR637	NA	NA	NA	NA
MIR638	NA	NA	NA	NA
MIR639	NA	NA	NA	NA
MIR640	0.120055641	NA	-0.39252611	0.090186301
MIR641	NA	NA	NA	-0.74198166
MIR642A	NA	-0.661084059	-0.701079519	NA
MIR643	NA	NA	NA	-0.7331182
MIR644A	0.274417179	0.739185072	0.737379291	0.240106748
MIR645	0.020035151	0.085296278	0.154964753	0.085832454
MIR646	NA	NA	NA	NA
MIR646HG	-2.018576556	-1.70878655	-1.952169755	NA
MIR647	NA	-0.656583558	-0.722212784	-0.093844798
MIR648	-0.78363846	NA	NA	NA
MIR649	NA	-0.000626617	NA	NA
MIR6499	NA	NA	NA	NA
MIR650	NA	NA	NA	NA
MIR6500	NA	NA	NA	NA
MIR6501	NA	NA	NA	NA
MIR6502	NA	NA	NA	NA
MIR6503	NA	NA	NA	NA
MIR6504	NA	-0.484868263	-0.49963762	NA
MIR6505	NA	-0.621709999	-0.264536138	NA
MIR6506	NA	NA	NA	NA
MIR6507	NA	NA	NA	0.050737479
MIR6508	NA	NA	NA	NA
MIR6509	-0.667464334	NA	NA	NA
MIR651	-0.756398506	NA	-0.450704287	-0.767950219
MIR6510	NA	NA	NA	-0.462917481
MIR6511A1	NA	NA	NA	NA
MIR6511A2	NA	NA	NA	NA
MIR6511A3	NA	NA	NA	NA
MIR6511A4	NA	NA	NA	NA
MIR6511B1	NA	NA	NA	NA
MIR6511B2	NA	NA	NA	NA
MIR6512	0.122398229	-0.054882384	0.171031961	0.415508631
MIR6513	NA	NA	NA	NA
MIR6514	-0.015806388	0.562141431	0.686386124	0.468893073
MIR6515	NA	-0.455413283	NA	NA
MIR6516	NA	NA	NA	NA
MIR652	-0.321188123	-0.155093626	NA	-0.376950213
MIR653	NA	NA	NA	NA
MIR654	NA	NA	NA	NA
MIR655	NA	NA	NA	NA
MIR656	NA	NA	NA	NA
MIR657	NA	NA	NA	NA
MIR658	NA	NA	NA	NA
MIR659	-0.448075736	-0.360054064	-0.726713286	-0.717295455
MIR660	NA	NA	NA	NA
MIR661	NA	NA	NA	NA
MIR662	NA	NA	NA	NA
MIR663A	NA	NA	NA	NA
MIR663AHG	NA	NA	-2.434632502	NA
MIR663B	NA	NA	NA	NA
MIR664A	NA	NA	NA	NA
MIR664B	NA	NA	NA	NA
MIR670	-0.729271484	NA	NA	NA
MIR670HG	NA	NA	NA	-1.790886226
MIR671	NA	NA	NA	NA
MIR6715A	NA	NA	NA	-0.538180802
MIR6716	NA	NA	NA	NA
MIR6717	NA	NA	NA	NA
MIR6718	NA	NA	NA	NA
MIR6719	-0.216483944	-0.040380866	0.345503328	0.449679549
MIR6720	NA	NA	NA	NA
MIR6721	NA	NA	NA	NA
MIR6722	NA	NA	NA	NA
MIR6723	NA	NA	NA	NA
MIR6724-1	NA	NA	NA	NA
MIR6724-2	NA	NA	NA	NA
MIR6724-3	NA	NA	NA	NA
MIR6724-4	NA	NA	NA	NA
MIR6726	NA	NA	NA	NA
MIR6727	NA	NA	NA	NA
MIR6728	-0.42112835	-0.322672336	-0.359644883	-0.679913727
MIR6729	NA	NA	NA	NA
MIR6730	NA	NA	NA	NA
MIR6731	NA	NA	NA	NA
MIR6732	NA	NA	NA	NA
MIR6734	NA	NA	NA	NA
MIR6735	NA	NA	NA	NA
MIR6736	-0.48982402	NA	-0.193645806	0.007851505
MIR6737	NA	NA	-0.553380896	NA
MIR6738	NA	NA	NA	NA
MIR6739	0.152363029	-0.006550544	0.243055298	0.262989668
MIR6740	-0.863589049	NA	NA	NA
MIR6741	NA	NA	NA	NA
MIR6742	NA	NA	NA	NA
MIR6743	NA	NA	NA	NA
MIR6744	NA	NA	NA	NA
MIR6745	NA	NA	NA	NA
MIR6746	NA	NA	NA	-0.545687015
MIR6747	-0.523375243	0.06512153	-0.49963762	NA
MIR6748	NA	NA	NA	NA
MIR6749	NA	NA	NA	NA
MIR675	NA	NA	NA	NA
MIR6750	NA	NA	NA	NA
MIR6751	NA	NA	NA	NA
MIR6752	-0.570230357	NA	-0.258511209	NA
MIR6753	NA	NA	NA	NA
MIR6754	NA	NA	NA	NA
MIR6755	NA	NA	NA	NA
MIR6756	NA	NA	NA	NA
MIR6757	-0.300153093	NA	-0.246101951	NA
MIR6758	NA	NA	NA	NA
MIR6760	NA	NA	NA	NA
