gene	IWP	HED	HER	CD184
PLOD2	1.995372779	2.753667546	2.676551227	2.601864682
PLOD3	2.424570257	1.78361406	1.826524901	3.005251976
PLP1	-2.313247845	-0.866928237	-1.186972474	-0.834519031
PLP2	1.395464516	3.577586366	3.744127529	3.687418804
PLRG1	5.000370364	5.373944209	5.355780191	4.700271608
PLS1	0.749724737	1.8680221	2.327831972	1.344651725
PLS3	6.473027216	6.159205129	6.102889361	6.710061628
PLSCR1	4.237803678	4.994218476	4.992491328	4.429540025
PLSCR2	-3.36440582	-2.852414427	-1.621544575	-1.476772284
PLSCR4	1.780006939	2.005434468	2.260400234	1.142813955
PLSCR5	-1.548224872	-1.767838127	-3.588598487	-3.443051757
PLTP	5.816975136	5.248906203	5.152191154	4.915752193
PLVAP	9.171780857	7.208318192	7.625968663	10.28719858
PLXDC1	-3.526077999	-1.353391287	-1.71590564	-2.588734268
PLXDC2	1.247958123	2.277706542	2.289049771	3.003419795
PLXNA1	-1.950638537	-3.100934783	-2.978559506	-1.2919424
PLXNA2	0.410368344	-0.315676886	-0.392608287	1.872804242
PLXNA3	-0.284543329	-0.164188212	-0.311684244	0.495434075
PLXNA4	-1.386912717	-1.3701719	-1.583130356	-2.412670549
PLXNB1	0.020475881	-0.719461738	-0.512714301	0.150870933
PLXNB2	0.261958136	-0.807852935	-0.777526453	0.735820213
PLXNB3	-6.061177658	NA	-6.840716628	-4.909956521
PLXNC1	-0.229098522	-0.211130572	-0.247998002	-0.472966324
PLXND1	3.080732472	2.06363139	2.360488882	3.797717685
PM20D1	-5.655230339	-4.912260152	NA	-7.192314748
PM20D2	-0.722968679	0.211119568	0.343247334	-0.508829648
PMAIP1	2.361251202	3.924389373	3.776189455	3.162051146
PMCH	-5.669939289	-5.110345603	NA	-5.025810454
PMEL	4.080713514	2.820949406	2.596624732	1.757578351
PMEPA1	1.633680023	-0.038703277	-0.256867393	2.609840167
PMF1	3.597151427	3.685086298	3.690347478	3.3510549
PMFBP1	-0.815228277	-0.631232357	-0.303774714	-1.072031414
PML	1.382671226	1.188284377	1.273507669	1.413286477
PMM1	1.279536465	0.737230312	0.503097836	0.685252624
PMM2	1.370846376	1.169003191	1.141802461	1.563422316
PMP2	NA	-6.346128644	NA	NA
PMP22	6.756694362	7.622989907	7.485997335	6.561377968
PMPCA	4.176374125	3.52896107	3.597230198	4.093733886
PMPCB	5.306324235	5.919039804	5.910210551	5.296480201
PMS1	3.744888109	4.402025563	4.460322789	3.216022405
PMS2	2.290396424	2.148242655	2.08620944	1.767796856
PMVK	5.404927857	5.226212525	5.170593408	5.747237187
PNCK	-5.407032132	-7.842878371	-7.964831298	-6.569042172
PNISR	5.105530973	5.471270539	5.475230584	4.972175521
PNKD	3.553869569	3.634461898	3.596251936	3.319934656
PNKP	1.61907959	0.600369134	0.577382898	1.864054199
PNLDC1	-4.462637095	-5.667433802	-3.974549918	-3.092344635
PNLIP	NA	NA	NA	NA
PNLIPRP1	-8.106569719	-6.248489625	NA	NA
PNLIPRP3	-6.072457583	-6.023094687	-6.851996552	-6.041169927
PNMA1	2.58658209	1.899408623	2.232287966	1.963096793
PNMA2	-3.979817667	-4.879497422	-5.521143841	-3.439372673
PNMA3	-3.633524852	-4.351756416	-3.870075937	-3.805285964
PNMA5	-6.138217929	-5.198963602	NA	-7.543729993
PNMA6A	-3.250974451	-3.738781174	-3.501383877	-5.553787575
PNMT	-5.430699006	-6.10075755	-5.15988311	-4.953395034
PNN	5.873355991	6.458951205	6.519693784	5.727519556
PNO1	3.595015241	3.721758746	3.771875996	3.180620897
PNOC	-5.357112794	-5.614142607	-6.714241387	-4.763947565
PNP	4.043976672	4.241206378	4.25391424	4.942615676
PNPLA1	-2.868997873	NA	-6.976965528	-5.409998496
PNPLA2	-1.353537659	-2.373090916	-1.51664141	-1.13708587
PNPLA3	2.499350573	1.471152235	1.528464124	2.839867739
PNPLA4	2.740497875	2.773697977	2.831679016	2.199145308
PNPLA5	-7.234796799	NA	NA	NA
PNPLA6	-0.790340502	-1.585096954	-1.580591758	0.57333969
PNPLA7	-3.77236968	-4.342521319	-4.061533307	-3.565937676
PNPLA8	3.563439343	4.007674524	3.901297604	4.122112354
PNPO	2.208983131	2.351357472	2.443793026	1.373939777
PNPT1	4.682540112	4.694525101	4.787441747	3.876771497
PNRC1	2.516114934	3.545260054	3.494555529	3.209347859
PNRC2	5.25465979	5.583046815	5.493403204	5.097331643
POC1A	3.535081045	3.705267814	3.668337716	2.542872216
POC1B	2.164910786	2.648987769	2.737007478	2.42135509
POC5	3.333621989	3.861546952	3.841448421	2.987997372
PODN	-5.880742736	NA	NA	-7.076509848
PODNL1	-7.028055848	-6.060548027	-5.769893643	NA
PODXL	4.574445793	3.378273965	3.592604231	5.009948369
PODXL2	-2.941540815	-2.070421136	-2.08436235	-1.854794707
POF1B	-3.487832676	-4.196405662	-4.403856927	-3.671626295
POFUT1	4.028734261	3.629303009	3.468337453	3.983195394
POFUT2	-0.224483826	0.633474514	0.527362037	0.379277291
POGK	3.45295519	2.685759513	2.881066731	2.419644305
POGLUT1	3.950085257	4.829156201	4.873825438	3.834910558
POGZ	4.395864893	4.626885116	4.65180115	4.611764666
POLA1	3.182809056	2.919107688	2.842064067	2.727916036
POLA2	2.072006726	1.317868952	1.470064268	1.308316797
POLB	2.93725979	3.547248042	3.438234026	2.813810167
POLD1	0.425079664	-1.033573747	-0.93379076	0.442802523
POLD2	5.22788708	5.080316467	5.151177614	4.706276401
POLD3	3.569831346	3.95628452	3.874429667	3.000272269
POLD4	-0.583981235	-1.834866191	-1.51693386	-0.459229957
POLDIP2	3.984852469	3.396568181	3.579520128	4.019936792
POLDIP3	5.675054606	5.615559366	5.644311356	5.553937103
POLE	1.281218986	0.528741351	0.731891737	0.499492667
POLE2	2.462762007	3.080776456	3.05031979	1.421410188
POLE3	5.831427748	6.441866137	6.403914448	5.213673506
POLE4	3.107921076	2.68382558	2.725284663	2.958042288
POLG	1.651536128	1.195481119	1.404442391	1.902146652
POLG2	3.032047522	3.681034594	3.363153704	3.22700641
POLH	2.181473	2.092517981	2.101856227	1.622801366
POLI	2.320706622	2.131413614	2.009962276	1.985976346
POLK	2.447970854	2.89735386	2.734193243	2.464981767
POLL	1.930870874	1.158542869	1.227595419	1.697434853
POLM	1.602324482	0.853540483	1.008963684	1.577628193
POLN	-2.173939479	-1.798103608	-2.043492014	-1.759269635
POLQ	1.466504754	1.922824048	1.964987612	0.565300144
POLR1A	1.872222645	1.726189157	1.808612225	1.774070377
POLR1B	3.769714333	3.154667523	3.249938183	2.950080535
POLR1C	4.605461908	4.896767305	4.988261851	4.325044301
POLR1D	4.102355717	4.670534304	4.654674646	3.693587432
POLR1E	3.067896032	3.493846533	3.456741739	2.125812587
POLR2A	3.319061549	3.253029992	3.380367447	3.55435557
POLR2B	5.24874819	5.143800229	5.139245901	4.872287164
POLR2C	4.791785902	4.896737907	4.733198406	4.224501721
POLR2D	4.274448574	4.345261297	4.225321062	3.765167253
POLR2E	5.240799842	4.493777403	4.597660104	5.177781144
POLR2F	-6.332136241	-6.861513649	-7.493027089	-7.622040834
POLR2G	6.29299998	6.898570425	6.762913591	6.363201488
POLR2H	4.28245254	4.409069922	4.268653717	3.811823922
POLR2I	4.242920041	4.221895268	4.185777525	3.760756895
POLR2J	4.463432475	4.677682349	4.55642927	4.187778411
POLR2J2	-1.247110519	-1.346584651	-1.060656913	-1.170650389
POLR2J3	-0.964334987	-0.704937007	-0.800832319	-0.693082219
POLR2K	5.029915119	5.66947911	5.631021522	5.042760603
POLR2L	7.129449123	6.197968823	6.079038292	7.033515862
POLR2M	1.493736488	1.415658937	1.487721463	1.214722912
POLR3A	3.702543206	3.371579441	3.430206548	3.475817914
POLR3B	3.121677294	2.460200806	2.509042465	2.342826614
POLR3C	4.953800919	5.106336991	5.107879553	4.599159745
POLR3D	2.781044996	2.399568374	2.619148784	2.561178498
POLR3E	2.348697784	2.925087006	3.006202132	2.407163444
POLR3F	3.711588545	4.164603868	4.215131495	3.218774846
POLR3G	0.479652613	1.160149999	1.160523854	-0.036825037
POLR3GL	3.238519215	3.369020178	3.171461385	2.634633614
POLR3H	0.90090802	0.531313492	0.487323198	0.708089655
POLR3K	4.529271396	5.159283034	5.043322777	3.904990215
POLRMT	-0.397984154	-0.583975299	-0.33790485	-0.572957584
POM121	-0.757697215	-1.357540804	-1.037457235	-0.41498977
POM121C	0.297034975	0.407938513	0.412861041	0.591539295
POM121L12	NA	NA	NA	NA
POM121L2	-1.293964233	-2.423094031	-3.012074142	-3.134775287
POMC	-3.073861038	-5.255082255	-2.596616909	-2.719764513
POMGNT1	2.81261365	1.814568758	1.981532813	3.271937044
POMGNT2	1.497113704	1.239492951	1.440234605	1.591005364
POMK	2.997600788	2.364882609	2.537389217	2.657060819
POMP	7.998657213	8.138874293	8.011960327	8.64788101
POMT1	2.562081831	1.561551027	1.77247936	2.910307983
POMT2	-0.391879134	-0.63774691	-0.331541564	-0.031142702
POMZP3	NA	-3.640198039	-5.573119918	-5.102247829
PON1	-3.504304113	-1.587344444	-1.645128567	-2.106396633
PON2	5.719948651	6.3252987	6.20546207	6.588010161
PON3	0.000951003	0.944322683	0.885047967	-0.92855595
POP1	1.924197253	1.580038578	1.756296866	0.613336747
POP4	2.676990337	2.352529035	2.34864319	2.443843484
POP5	4.005832644	4.25989377	4.154007826	3.433371658
POP7	4.389632371	4.126780006	3.951444747	3.701639741
POPDC2	-0.973679561	-0.550726172	-0.831021943	-0.320337242
POPDC3	-0.287987981	0.674126896	0.411315169	1.367509829
POR	1.890744061	1.152883977	1.404632551	2.288429638
PORCN	1.969930217	1.889437147	2.022039657	2.137067205
POSTN	1.776100953	1.338171534	-0.287952669	2.973435133
POT1	2.724824749	3.243409995	3.319311347	2.621357885
POTEB	NA	NA	NA	NA
POTEB2	NA	NA	NA	NA
POTEB3	NA	NA	NA	NA
POTEC	-7.885994925	-5.056512575	NA	NA
POTED	NA	NA	NA	NA
POTEE	-1.855586957	-1.151115046	-1.20990823	-3.169797033
POTEF	-2.622349397	-1.406187485	-1.255627307	-2.531351368
POTEG	-5.338086175	-4.906115498	-7.066932161	-4.902510663
POTEH	NA	NA	NA	NA
POTEI	NA	-8.369844108	-8.551907126	-8.618143042
POTEJ	NA	NA	NA	NA
POTEM	NA	NA	NA	NA
POU1F1	-6.704368344	NA	NA	NA
POU2AF1	-5.99477361	-7.678621611	NA	-6.286479022
POU2F1	2.143987126	2.612377524	2.718114889	2.016252913
POU2F2	0.048084601	-0.025572604	0.24585815	0.467248517
POU2F3	-4.130300182	-8.227198505	-5.773406489	-5.951194162
POU3F1	NA	-7.064420398	-4.912370568	-6.979885249
POU3F2	-6.129830555	-5.108013409	-4.475770643	-5.988999874
POU3F3	NA	NA	NA	NA
POU3F4	NA	NA	-7.581412594	NA
POU4F1	-3.593894578	-3.278452936	-4.541945928	-5.779618333
POU4F2	-7.540299346	-5.625395389	NA	NA
POU4F3	-2.909057054	-5.736159341	-5.981049726	-6.002970913
POU5F1	-7.315256496	-7.084326333	NA	NA
POU5F1B	-5.330725103	-4.192760275	-4.380482992	-2.692881921
POU5F2	-0.503283211	-0.783241623	-0.343131471	0.204247444
POU6F1	-0.318134793	-0.561698041	-0.310878425	0.351285405
POU6F2	-1.384309952	-0.392018076	-0.551268076	-2.156785949
PP2D1	-1.452216153	-0.481328155	-0.329734811	-0.101723965
PPA1	3.193867547	4.243119724	4.451505626	3.433450903
PPA2	4.635666929	4.929805381	4.989251993	4.160101638
PPAN	-0.855866145	-4.140832532	-2.22365663	-2.134173365
PPARA	0.280589707	-0.10349109	-0.179824243	0.560005279
PPARD	0.852994697	0.282742077	0.314831038	1.821328873
PPARG	-1.806524625	-1.137544393	-1.450792973	0.892603745
PPARGC1A	-0.555252639	0.262836491	0.400207976	0.620602294
PPARGC1B	-0.783935111	-0.614693049	-0.706076408	0.308795036
PPAT	3.586856776	3.883556162	3.998776902	2.895147115
PPBP	-5.403713275	3.135358005	3.13884573	NA
PPCDC	2.745986007	3.413398408	3.219288595	2.701294242
PPCS	4.608223332	4.577400533	4.534661748	4.217112006
PPDPF	3.880168134	3.370491499	3.552926329	3.529455084
PPEF1	-3.8404556	-4.397307716	-5.925406838	-4.246397254
PPEF2	-5.434950252	-4.588282063	-3.53006273	-4.243921851
PPFIA1	1.813157466	1.838370321	1.819297386	2.141913725
PPFIA2	-5.994396349	-7.625801154	-7.137858365	-6.169838721
PPFIA3	-2.104005229	-3.277337661	-2.762090591	-2.500357443
PPFIA4	-0.616178507	-0.805101504	-0.814169598	0.698173764
PPFIBP1	4.206680995	3.941672096	3.904335253	3.784900378
PPFIBP2	1.88030523	-2.741625929	-3.42058406	-0.779174349
PPHLN1	3.068166277	3.444721898	3.443092947	2.686952144
PPIA	5.743898742	6.197763278	6.2203526	5.730504199
PPIAL4A	-3.812320014	-2.373332101	NA	-4.184266029
PPIAL4C	NA	NA	NA	NA
PPIAL4D	NA	NA	NA	NA
PPIAL4E	NA	NA	NA	NA
PPIAL4F	NA	NA	NA	NA
PPIAL4G	-7.735791887	-7.735085419	NA	NA
PPIB	7.194113753	7.179987118	6.959086354	6.936314529
PPIC	3.878999302	3.44384648	2.470000154	4.898180715
PPID	5.074029196	5.488842664	5.417881205	4.658654188
PPIE	3.842834613	4.212218682	4.069692954	3.826533374
PPIF	1.76634293	2.325977252	2.665635467	1.273545084
PPIG	4.456558804	4.947522979	4.929569922	4.041255803
PPIH	4.437418713	4.739164	4.799799352	3.772838072
PPIL1	5.28804187	6.109303053	5.991996221	4.833712659
PPIL2	1.788847227	0.96142024	0.975652494	1.888133037
PPIL3	3.712630181	4.209104795	4.158872918	3.354328623
PPIL4	5.478776137	6.00884936	5.983434104	5.314639675
PPIL6	-2.122151845	-1.785615649	-1.585182426	-2.616676007
PPIP5K1	0.252711599	0.084311285	0.133529987	0.443863644
PPIP5K2	2.930032191	3.091943391	3.112845872	2.885355067
PPL	-2.283280917	-3.127311398	-2.904244185	-2.183724062
PPM1A	0.861337382	1.855017376	1.936956395	0.997650214
PPM1B	1.001750826	1.121981548	1.261267745	1.352067758
PPM1D	0.578455702	1.788168985	1.703163126	1.109671517
PPM1E	-3.864860948	-3.775821488	-3.024308426	-3.991093798
PPM1F	2.485914575	1.698008971	1.80665998	2.492668766
PPM1G	3.697985315	4.122317268	4.303614559	3.628366823
PPM1H	2.118500571	1.716819358	1.898471351	2.897847986
PPM1J	-0.639703881	-1.817551662	-1.668171268	-2.114454739
PPM1K	0.002011949	0.76143237	0.605203174	0.379283736
PPM1L	-0.126247538	-0.506182972	-0.488355738	0.706017504
PPM1M	-0.624733353	-0.618877107	-0.998594568	-1.00975123
PPM1N	-0.038985835	0.005795618	0.061383476	-0.765317641
PPME1	3.816015201	4.067700951	4.12995662	4.054639857
PPOX	3.254796886	3.224529307	3.165213646	3.221548544
PPP1CA	6.867802352	6.739455854	6.707168901	7.044856333
PPP1CB	6.243207201	7.42733173	7.418670701	6.452178473
PPP1CC	4.261837712	4.048943172	4.165392553	3.905228902
PPP1R10	1.077557211	1.684507488	1.72612867	1.166063193
PPP1R11	1.370845059	1.725989084	1.785702696	1.85955237
PPP1R12A	4.76215275	4.960687185	4.97586359	4.737411242
PPP1R12B	-0.371067311	-0.207414263	-0.028575286	0.011888403
PPP1R12C	-1.069802481	-1.3694557	-1.114107419	-0.724324533
PPP1R13B	1.268663281	0.961579816	1.074116489	2.220258383
PPP1R13L	-1.922203602	-2.295260278	-2.23164578	-1.388505236
PPP1R14A	1.372570041	-1.320459149	-0.984586059	-1.00131025
PPP1R14B	1.593430544	0.531729502	0.322484734	1.162370655
PPP1R14C	-2.777268829	-0.164203923	0.15169112	-5.155593278
PPP1R14D	-2.915091522	-3.383056586	-5.420935791	-4.010223332
PPP1R15A	4.285159931	5.701084858	5.800341156	6.261910416
PPP1R15B	4.572227852	4.920792064	4.883230854	5.420484549
PPP1R16A	-1.73962746	-4.023867019	-3.835603815	-2.843092965
PPP1R16B	3.140354679	3.096119113	3.245297922	4.31874344
PPP1R17	-7.141082364	-4.921665265	-3.871415447	-3.719622183
PPP1R18	-1.137519968	-1.726010458	-1.816499788	-0.969615431
PPP1R1A	-5.135893224	-6.781473588	-5.292127317	-7.755234098
PPP1R1B	-6.474144266	-6.85541532	-7.926953982	-7.948875169
PPP1R1C	-1.650304126	-0.933379721	-0.811373049	-2.613844795
PPP1R2	3.35870443	3.73032811	3.741658369	3.644828313
PPP1R21	2.839017493	2.233078923	2.369612801	2.992361637
PPP1R26	-0.710776924	-0.643383169	-0.413468619	-0.825841485
PPP1R27	-6.422755723	-5.323037962	NA	-3.397477244
PPP1R32	1.067052411	0.553215667	0.895788192	1.152265938
PPP1R35	-0.142240115	-1.08050157	-0.553427787	-1.304395858
PPP1R36	-1.355850677	-1.054168407	-0.87423029	-0.529582687
PPP1R37	-3.092607442	-3.852170234	-3.576419878	-3.153423958
PPP1R3A	-8.280723221	-5.752201239	NA	NA
PPP1R3B	2.949160133	3.235057324	3.308247915	4.588867446
PPP1R3C	0.698626693	0.50117227	0.243250701	-0.1075553
PPP1R3D	-1.151382518	-2.099657342	-1.523094054	-1.573261115
PPP1R3E	0.283431446	0.211771277	0.305574021	-0.070658535
PPP1R3F	-1.722650511	-1.877005816	-1.793632803	-1.480737428
PPP1R3G	-5.376273157	-4.220789859	-4.376718199	-3.57229842
PPP1R42	NA	-4.539436455	-5.207983223	-6.580319158
PPP1R7	4.895186428	5.162902552	4.987600222	4.670635764
PPP1R8	3.371614473	3.913526285	3.340153667	3.238214393
PPP1R9A	1.718243371	2.753827629	3.073833998	2.163562583
PPP1R9B	0.824162258	0.22152208	0.561191468	0.566755966
PPP2CA	4.119751619	3.540016803	3.653914675	4.2831602
PPP2CB	2.438643514	3.010242171	3.072812296	2.974745489
PPP2R1A	6.675398339	6.739267881	6.775585989	6.782519121
PPP2R1B	4.315814551	4.242033762	4.194323317	4.103477449
PPP2R2A	3.556614124	3.778646897	3.749176573	4.037790059
PPP2R2B	-3.368676148	-5.761518685	-5.828695657	-5.588468972
PPP2R2C	-4.526856346	-4.862313084	-4.199939018	-4.010971413
PPP2R2D	0.505076834	0.421423385	0.751628946	0.778796879
PPP2R3A	2.052995006	2.17484709	2.463429742	2.118719698
PPP2R3B	NA	NA	NA	NA
PPP2R3C	4.383080219	5.018196036	4.957119797	4.209551584
PPP2R5A	1.571449634	1.73268436	1.702278491	1.573434003
PPP2R5B	-0.394147774	-0.400033514	-0.546401515	0.362076092
PPP2R5C	3.541159286	3.729918395	3.687911198	3.202908904
PPP2R5D	4.047995459	3.163523944	3.199188212	4.115621523
PPP2R5E	1.431602547	2.423915771	2.476067717	1.682495272
PPP3CA	4.646567772	6.02219063	6.030527658	5.188221028
PPP3CB	1.567152119	1.843535512	1.823051574	1.830548289
PPP3CC	0.216228891	0.103143867	0.282660141	1.070864802
PPP3R1	0.465061574	0.341052453	0.287757354	0.840325773
PPP3R2	-6.675498553	-3.064639902	-3.975518496	-7.566063594
PPP4C	5.525666903	4.945459719	5.01672911	5.82047955
PPP4R1	3.992937947	3.711804853	3.752058048	4.187682074
PPP4R2	1.896128756	2.083325601	2.084465903	2.07085098
PPP4R4	-7.283107078	NA	-8.054226198	-7.724800664
PPP5C	1.300663759	0.982279248	0.882780729	1.435419216
PPP6C	4.78836443	5.290897136	5.358238005	4.86906239
PPP6R1	-1.865881408	-2.251611297	-2.235187723	-1.356250593
PPP6R2	0.320067038	-0.264650782	-0.107498507	0.522919079
PPP6R3	4.969084485	5.122439515	5.08543133	5.110058868
PPRC1	3.161636699	3.358535994	3.466972183	3.202886228
PPT1	6.962987805	7.1779334	7.191264071	6.580671053
PPT2	NA	NA	NA	NA
PPTC7	0.967299128	1.107152117	1.210938269	1.137208279
PPWD1	5.001920732	5.263672949	5.214615821	4.488384614
PPY	NA	NA	NA	NA
PQBP1	5.970258349	6.016716922	6.07535494	5.65805598
PRAC1	1.475420543	0.248664819	-2.658592484	-1.155713956
PRAC2	-0.763893906	-4.951721948	-3.071007138	-2.869120277
PRADC1	3.546252812	2.806923514	2.790876965	3.464851135
PRAF2	3.825716477	3.310157952	3.560591615	4.100248533
PRAM1	-4.369788491	-3.263737531	-3.119664004	-4.445574518
PRAME	NA	NA	NA	NA
PRAMEF1	NA	NA	NA	NA
PRAMEF10	NA	NA	NA	NA
PRAMEF11	NA	NA	NA	NA
PRAMEF12	NA	NA	NA	NA
PRAMEF13	NA	NA	NA	NA
PRAMEF14	NA	NA	NA	NA
PRAMEF15	NA	NA	NA	NA
PRAMEF17	NA	NA	NA	NA
PRAMEF18	NA	NA	NA	NA
PRAMEF19	NA	NA	NA	NA
PRAMEF2	NA	NA	NA	NA
PRAMEF20	NA	NA	NA	NA
PRAMEF25	NA	NA	NA	NA
PRAMEF26	NA	NA	NA	NA
PRAMEF4	NA	NA	NA	NA
PRAMEF5	NA	NA	NA	NA
PRAMEF6	NA	NA	NA	NA
PRAMEF7	NA	NA	NA	NA
PRAMEF8	NA	NA	NA	NA
PRAP1	0.716392814	-4.175606975	-6.180528502	-1.015591864
PRB1	NA	NA	NA	NA
PRB2	NA	-6.337304794	NA	-6.252769645
PRB3	-6.52545025	NA	-3.530406217	-6.232668135
PRB4	NA	NA	NA	NA
PRC1	3.997097364	3.796880793	3.671956956	3.157118936
PRCC	3.673693295	3.215487968	3.211710122	3.436253736
PRCD	-2.094629491	-2.050504966	-3.140539712	-3.214001138
PRCP	6.810707502	7.141854251	6.908432384	6.939360755
PRDM1	2.279887104	3.448640571	2.96733411	4.061541787
PRDM10	1.373689412	0.957032924	0.97835834	1.643934722
PRDM11	-1.727818607	-1.760195912	-1.630930828	-0.991190448
PRDM12	NA	NA	-7.047831005	NA
PRDM13	NA	NA	NA	NA
PRDM14	-5.664053656	-4.19966873	-4.999192229	-4.01741198
PRDM15	-0.685838148	-1.132115706	-0.808023755	-0.802012047
PRDM16	-2.782687559	-1.250860235	-0.914224134	-0.542001938
PRDM2	2.755333826	2.881727567	2.956148929	3.09724372
PRDM4	1.970237232	1.826213549	1.833987176	2.11524208
PRDM5	0.307256751	0.467381261	0.514712736	0.19893781
PRDM6	-2.487320092	-3.259221781	-3.74369893	-3.557944591
PRDM7	NA	-6.531960037	NA	-7.798771608
PRDM8	-3.960950469	-2.361753163	-3.068921469	-3.217047159
PRDM9	-5.116183543	-5.246613752	-5.25241856	-5.756150701
PRDX1	8.50142357	8.549476875	8.417818795	8.05026961
PRDX2	7.015247444	7.707670793	7.71408301	7.100053135
PRDX3	7.453498925	7.912088604	7.778264016	7.238942715
PRDX4	6.726353907	6.610972445	6.645914565	6.490831666
PRDX5	7.911863117	7.460186475	7.463935883	8.172603397
PRDX6	7.283291104	7.695350387	7.633751139	6.571531564
PREB	1.665440938	1.707787237	1.546557301	1.810784891
PRELID1	0.07015023	0.171177412	0.198662937	0.563079836
PRELID2	0.756832563	1.039242481	1.053842676	0.435772187
PRELP	-3.271984462	-7.080565722	-6.594555187	-4.206345211
PREP	2.279591991	2.357401999	2.533270161	1.987054343
PREPL	3.02506969	3.073220299	3.061285588	2.788729111
PREX1	2.64456552	1.696522009	1.702959071	3.982373752
PREX2	0.493240362	2.059494943	2.284835229	3.653635165
PRF1	-5.662620828	-3.192472424	-2.258881544	-2.152047074
